Id,Name,Type,Property,VectorableProperty
213,Cells_Mean_Smallbodipyobjects_Intensity_Meanintensityedge_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Intensity Meanintensityedge Bodipy
214,Cells_Mean_Smallbodipyobjects_Intensity_Maxintensity_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Intensity Maxintensity Bodipy
215,Cells_Mean_Smallbodipyobjects_Intensity_Stdintensityedge_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Intensity Stdintensityedge Bodipy
216,Cells_Mean_Smallbodipyobjects_Intensity_Medianintensity_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Intensity Medianintensity Bodipy
217,Cells_Neighbors_Numberofneighbors_10,LipocyteProfiler_Feature,Compartmental,Cells Neighbors Numberofneighbors 10
218,Cells_Neighbors_Percenttouching_10,LipocyteProfiler_Feature,Compartmental,Cells Neighbors Percenttouching 10
219,Cells_Neighbors_Percenttouching_Adjacent,LipocyteProfiler_Feature,Compartmental,Cells Neighbors Percenttouching Adjacent
220,Cells_Neighbors_Numberofneighbors_Adjacent,LipocyteProfiler_Feature,Compartmental,Cells Neighbors Numberofneighbors Adjacent
221,Cells_Radialdistribution_Fracatd_Agp_3Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Fracatd Agp 3Of4
222,Cells_Radialdistribution_Fracatd_Agp_4Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Fracatd Agp 4Of4
223,Cells_Radialdistribution_Fracatd_Bodipy_4Of4,LipocyteProfiler_Feature,Lipid,Cells Radialdistribution Fracatd Bodipy 4Of4
224,Cells_Radialdistribution_Fracatd_Bodipy_1Of4,LipocyteProfiler_Feature,Lipid,Cells Radialdistribution Fracatd Bodipy 1Of4
225,Cells_Radialdistribution_Fracatd_Bodipy_2Of4,LipocyteProfiler_Feature,Lipid,Cells Radialdistribution Fracatd Bodipy 2Of4
226,Cells_Radialdistribution_Fracatd_Bodipy_3Of4,LipocyteProfiler_Feature,Lipid,Cells Radialdistribution Fracatd Bodipy 3Of4
227,Cells_Radialdistribution_Meanfrac_Dna_4Of4,LipocyteProfiler_Feature,DNA,Cells Radialdistribution Meanfrac Dna 4Of4
228,Cells_Radialdistribution_Fracatd_Dna_1Of4,LipocyteProfiler_Feature,DNA,Cells Radialdistribution Fracatd Dna 1Of4
229,Cells_Radialdistribution_Fracatd_Dna_2Of4,LipocyteProfiler_Feature,DNA,Cells Radialdistribution Fracatd Dna 2Of4
230,Cells_Radialdistribution_Fracatd_Dna_4Of4,LipocyteProfiler_Feature,DNA,Cells Radialdistribution Fracatd Dna 4Of4
231,Cells_Radialdistribution_Fracatd_Dna_3Of4,LipocyteProfiler_Feature,DNA,Cells Radialdistribution Fracatd Dna 3Of4
232,Nuclei_Granularity_10_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 10 Agp
233,Nuclei_Granularity_7_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 7 Agp
234,Nuclei_Granularity_8_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 8 Agp
235,Cells_Radialdistribution_Meanfrac_Agp_3Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Meanfrac Agp 3Of4
236,Nuclei_Granularity_9_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 9 Agp
237,Nuclei_Granularity_5_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 5 Agp
238,Nuclei_Granularity_6_Agp,LipocyteProfiler_Feature,AGP,Nuclei Granularity 6 Agp
239,Cells_Radialdistribution_Meanfrac_Dna_2Of4,LipocyteProfiler_Feature,DNA,Cells Radialdistribution Meanfrac Dna 2Of4
240,Cells_Radialdistribution_Meanfrac_Dna_3Of4,LipocyteProfiler_Feature,DNA,Cells Radialdistribution Meanfrac Dna 3Of4
241,Cells_Radialdistribution_Meanfrac_Dna_1Of4,LipocyteProfiler_Feature,DNA,Cells Radialdistribution Meanfrac Dna 1Of4
242,Cells_Radialdistribution_Radialcv_Bodipy_2Of4,LipocyteProfiler_Feature,Lipid,Cells Radialdistribution Radialcv Bodipy 2Of4
243,Cells_Radialdistribution_Radialcv_Bodipy_1Of4,LipocyteProfiler_Feature,Lipid,Cells Radialdistribution Radialcv Bodipy 1Of4
244,Cytoplasm_Radialdistribution_Radialcv_Bodipy_4Of4,LipocyteProfiler_Feature,Lipid,Cytoplasm Radialdistribution Radialcv Bodipy 4Of4
245,Cells_Radialdistribution_Radialcv_Bodipy_4Of4,LipocyteProfiler_Feature,Lipid,Cells Radialdistribution Radialcv Bodipy 4Of4
246,Cells_Radialdistribution_Radialcv_Bodipy_3Of4,LipocyteProfiler_Feature,Lipid,Cells Radialdistribution Radialcv Bodipy 3Of4
247,Cells_Radialdistribution_Radialcv_Dna_4Of4,LipocyteProfiler_Feature,DNA,Cells Radialdistribution Radialcv Dna 4Of4
248,Cytoplasm_Radialdistribution_Radialcv_Mito_1Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Radialcv Mito 1Of4
249,Cells_Radialdistribution_Radialcv_Mito_1Of4,LipocyteProfiler_Feature,Mito,Cells Radialdistribution Radialcv Mito 1Of4
250,Cells_Radialdistribution_Radialcv_Mito_3Of4,LipocyteProfiler_Feature,Mito,Cells Radialdistribution Radialcv Mito 3Of4
251,Cytoplasm_Radialdistribution_Radialcv_Mito_3Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Radialcv Mito 3Of4
252,Cells_Radialdistribution_Radialcv_Mito_2Of4,LipocyteProfiler_Feature,Mito,Cells Radialdistribution Radialcv Mito 2Of4
253,Cytoplasm_Radialdistribution_Radialcv_Mito_2Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Radialcv Mito 2Of4
254,Cytoplasm_Texture_Angularsecondmoment_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 20 02
255,Cytoplasm_Texture_Angularsecondmoment_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 5 02
256,Cells_Texture_Angularsecondmoment_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 10 01
257,Cytoplasm_Texture_Angularsecondmoment_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 5 00
258,Cells_Texture_Angularsecondmoment_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 20 02
259,Cytoplasm_Texture_Angularsecondmoment_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 5 03
260,Cytoplasm_Texture_Angularsecondmoment_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 20 03
261,Cells_Texture_Angularsecondmoment_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 20 01
262,Cytoplasm_Texture_Angularsecondmoment_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 20 01
263,Cells_Texture_Angularsecondmoment_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 10 02
264,Cytoplasm_Texture_Angularsecondmoment_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 5 01
265,Cytoplasm_Texture_Angularsecondmoment_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 20 00
266,Cells_Texture_Angularsecondmoment_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 20 00
267,Cells_Texture_Angularsecondmoment_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 10 03
268,Cytoplasm_Texture_Angularsecondmoment_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 10 01
269,Cytoplasm_Texture_Angularsecondmoment_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 10 03
270,Cytoplasm_Texture_Angularsecondmoment_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 10 02
271,Cells_Texture_Angularsecondmoment_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 10 00
272,Cells_Texture_Angularsecondmoment_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 5 01
273,Cells_Texture_Angularsecondmoment_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 5 02
274,Cells_Texture_Angularsecondmoment_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 5 03
275,Cells_Texture_Angularsecondmoment_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 20 03
276,Cells_Texture_Angularsecondmoment_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture Angularsecondmoment Bodipy 5 00
277,Cytoplasm_Texture_Angularsecondmoment_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Angularsecondmoment Bodipy 10 00
278,Cytoplasm_Texture_Contrast_Agp_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 10 00
279,Cells_Texture_Contrast_Agp_10_01,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 10 01
280,Cells_Texture_Contrast_Agp_10_03,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 10 03
281,Cells_Texture_Contrast_Agp_10_00,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 10 00
282,Cytoplasm_Texture_Contrast_Agp_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 10 01
283,Cytoplasm_Texture_Contrast_Agp_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 10 03
284,Cytoplasm_Texture_Contrast_Agp_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 10 02
285,Cells_Texture_Contrast_Agp_10_02,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 10 02
286,Cells_Texture_Contrast_Agp_5_01,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 5 01
287,Cytoplasm_Texture_Contrast_Agp_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 5 01
288,Cells_Texture_Contrast_Agp_5_03,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 5 03
289,Cytoplasm_Texture_Contrast_Agp_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 5 02
290,Cells_Texture_Contrast_Agp_5_02,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 5 02
291,Cells_Texture_Contrast_Agp_5_00,LipocyteProfiler_Feature,AGP,Cells Texture Contrast Agp 5 00
292,Cytoplasm_Texture_Contrast_Agp_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 5 00
293,Cytoplasm_Texture_Contrast_Agp_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Contrast Agp 5 03
294,Cytoplasm_Texture_Sumvariance_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 10 00
295,Cytoplasm_Texture_Sumvariance_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 10 03
296,Cytoplasm_Texture_Sumvariance_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 10 02
297,Cytoplasm_Texture_Variance_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 10 02
298,Cells_Texture_Contrast_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 20 03
299,Cytoplasm_Texture_Variance_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 10 01
300,Cytoplasm_Texture_Contrast_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 20 00
301,Cytoplasm_Texture_Sumvariance_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 10 01
302,Cells_Texture_Contrast_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 20 02
303,Cytoplasm_Texture_Variance_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 10 03
304,Cytoplasm_Texture_Variance_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 10 00
305,Cells_Texture_Contrast_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 10 03
306,Cytoplasm_Texture_Variance_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 20 00
307,Cytoplasm_Texture_Sumvariance_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 5 02
308,Cytoplasm_Texture_Sumvariance_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 5 00
309,Cytoplasm_Texture_Contrast_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 20 01
310,Cytoplasm_Texture_Sumvariance_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 5 01
311,Cytoplasm_Texture_Sumvariance_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 5 03
312,Cytoplasm_Texture_Variance_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 20 01
313,Cells_Texture_Contrast_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 20 00
314,Cells_Texture_Contrast_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 20 01
315,Cytoplasm_Texture_Contrast_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 20 02
316,Cytoplasm_Texture_Sumvariance_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 20 03
317,Cytoplasm_Texture_Sumvariance_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 20 02
318,Cytoplasm_Texture_Variance_Bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 20 02
319,Cytoplasm_Texture_Variance_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 5 03
320,Cytoplasm_Texture_Sumvariance_Bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 20 01
321,Cytoplasm_Texture_Sumvariance_Bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Sumvariance Bodipy 20 00
322,Cells_Texture_Contrast_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 10 02
323,Cells_Texture_Contrast_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 10 01
324,Cytoplasm_Texture_Contrast_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 20 03
325,Cytoplasm_Texture_Variance_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 5 01
326,Cytoplasm_Texture_Variance_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 5 00
327,Cells_Texture_Contrast_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 10 00
328,Cytoplasm_Texture_Variance_Bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 20 03
329,Cytoplasm_Texture_Variance_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Variance Bodipy 5 02
330,Cells_Texture_Contrast_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 5 03
331,Cytoplasm_Texture_Contrast_Bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 5 03
332,Cells_Texture_Contrast_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 5 01
333,Cytoplasm_Texture_Contrast_Bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 5 01
334,Cytoplasm_Texture_Contrast_Bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 10 01
335,Cytoplasm_Texture_Contrast_Bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 10 03
336,Cytoplasm_Texture_Contrast_Bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 10 02
337,Cytoplasm_Texture_Contrast_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 5 00
338,Cytoplasm_Texture_Contrast_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 5 02
339,Cytoplasm_Texture_Contrast_Bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Contrast Bodipy 10 00
340,Cells_Texture_Contrast_Bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 5 00
341,Cells_Texture_Contrast_Bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture Contrast Bodipy 5 02
342,Cytoplasm_Texture_Variance_Mito_20_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Variance Mito 20 00
343,Nuclei_Texture_Sumvariance_Mito_5_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumvariance Mito 5 00
344,Nuclei_Texture_Contrast_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Contrast Mito 20 00
345,Cytoplasm_Texture_Contrast_Mito_10_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 10 01
346,Cytoplasm_Texture_Contrast_Mito_20_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 20 00
347,Cells_Texture_Variance_Mito_5_02,LipocyteProfiler_Feature,Mito,Cells Texture Variance Mito 5 02
348,Nuclei_Texture_Contrast_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Contrast Mito 10 02
349,Cytoplasm_Texture_Sumvariance_Mito_10_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Sumvariance Mito 10 00
350,Nuclei_Texture_Sumvariance_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumvariance Mito 20 03
351,Cells_Texture_Variance_Mito_5_00,LipocyteProfiler_Feature,Mito,Cells Texture Variance Mito 5 00
352,Cytoplasm_Texture_Contrast_Mito_20_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 20 02
353,Nuclei_Texture_Contrast_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Contrast Mito 10 03
354,Cells_Texture_Variance_Mito_5_01,LipocyteProfiler_Feature,Mito,Cells Texture Variance Mito 5 01
355,Nuclei_Texture_Contrast_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Contrast Mito 20 02
356,Cells_Texture_Contrast_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture Contrast Mito 20 00
357,Cytoplasm_Texture_Variance_Mito_10_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Variance Mito 10 01
358,Cells_Texture_Sumvariance_Mito_5_01,LipocyteProfiler_Feature,Mito,Cells Texture Sumvariance Mito 5 01
359,Nuclei_Texture_Contrast_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Contrast Mito 20 01
360,Cells_Texture_Variance_Mito_5_03,LipocyteProfiler_Feature,Mito,Cells Texture Variance Mito 5 03
361,Cells_Texture_Sumvariance_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture Sumvariance Mito 20 00
362,Nuclei_Texture_Contrast_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Contrast Mito 10 00
363,Nuclei_Texture_Sumvariance_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumvariance Mito 20 02
364,Cells_Texture_Contrast_Mito_20_01,LipocyteProfiler_Feature,Mito,Cells Texture Contrast Mito 20 01
365,Nuclei_Texture_Sumvariance_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumvariance Mito 20 00
366,Cells_Texture_Sumvariance_Mito_10_03,LipocyteProfiler_Feature,Mito,Cells Texture Sumvariance Mito 10 03
367,Cytoplasm_Texture_Variance_Mito_10_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Variance Mito 10 02
368,Cells_Texture_Variance_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture Variance Mito 20 02
369,Cytoplasm_Texture_Contrast_Mito_10_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 10 00
370,Cytoplasm_Texture_Contrast_Mito_5_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 5 01
371,Cytoplasm_Texture_Contrast_Mito_20_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 20 01
372,Cytoplasm_Texture_Contrast_Mito_20_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 20 03
373,Cytoplasm_Texture_Variance_Mito_10_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Variance Mito 10 00
374,Nuclei_Texture_Contrast_Mito_5_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Contrast Mito 5 03
375,Cytoplasm_Texture_Sumvariance_Mito_5_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Sumvariance Mito 5 00
376,Nuclei_Texture_Contrast_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Contrast Mito 10 01
377,Cytoplasm_Texture_Contrast_Mito_5_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 5 03
378,Cells_Texture_Variance_Mito_20_03,LipocyteProfiler_Feature,Mito,Cells Texture Variance Mito 20 03
379,Cells_Texture_Sumvariance_Mito_10_01,LipocyteProfiler_Feature,Mito,Cells Texture Sumvariance Mito 10 01
380,Cytoplasm_Texture_Sumvariance_Mito_10_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Sumvariance Mito 10 01
381,Cytoplasm_Texture_Variance_Mito_5_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Variance Mito 5 00
382,Cells_Texture_Sumvariance_Mito_5_03,LipocyteProfiler_Feature,Mito,Cells Texture Sumvariance Mito 5 03
383,Cytoplasm_Texture_Contrast_Mito_5_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 5 00
384,Cytoplasm_Texture_Variance_Mito_5_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Variance Mito 5 01
385,Cells_Texture_Contrast_Mito_10_02,LipocyteProfiler_Feature,Mito,Cells Texture Contrast Mito 10 02
386,Cells_Texture_Contrast_Mito_10_03,LipocyteProfiler_Feature,Mito,Cells Texture Contrast Mito 10 03
387,Nuclei_Texture_Sumvariance_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumvariance Mito 10 03
388,Cells_Texture_Variance_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture Variance Mito 20 00
389,Cells_Texture_Variance_Mito_20_01,LipocyteProfiler_Feature,Mito,Cells Texture Variance Mito 20 01
390,Cytoplasm_Texture_Sumvariance_Mito_5_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Sumvariance Mito 5 02
391,Cells_Texture_Contrast_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture Contrast Mito 20 02
392,Cells_Texture_Contrast_Mito_20_03,LipocyteProfiler_Feature,Mito,Cells Texture Contrast Mito 20 03
393,Cytoplasm_Texture_Contrast_Mito_10_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Contrast Mito 10 02
394,Cells_Texture_Sumvariance_Mito_20_01,LipocyteProfiler_Feature,Mito,Cells Texture Sumvariance Mito 20 01
395,Cells_Texture_Sumvariance_Mito_20_03,LipocyteProfiler_Feature,Mito,Cells Texture Sumvariance Mito 20 03
396,Cells_Texture_Contrast_Mito_10_01,LipocyteProfiler_Feature,Mito,Cells Texture Contrast Mito 10 01
397,Nuclei_Texture_Contrast_Mito_5_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Contrast Mito 5 02
398,Cells_Texture_Sumvariance_Mito_5_00,LipocyteProfiler_Feature,Mito,Cells Texture Sumvariance Mito 5 00
