Id,Name,Type,VectorableProperty
40655,Clopidogrel active metabolite levels,Phenotype,Clopidogrel active metabolite levels
40656,Tonsillectomy,Phenotype,Tonsillectomy
40657,Age at voice drop,Phenotype,Age at voice drop
40658,Optic disc area,Phenotype,Optic disc area
40659,Sepsis in extremely premature infants,Phenotype,Sepsis in extremely premature infants
40660,Allergy,Phenotype,Allergy
40661,Photic sneeze reflex,Phenotype,Photic sneeze reflex
40662,Childhood ear infection,Phenotype,Childhood ear infection
40663,Chin dimples,Phenotype,Chin dimples
40664,Prostate-specific antigen levels,Phenotype,Prostate-specific antigen levels
40665,Nose size,Phenotype,Nose size
40666,Joint mobility (Beighton score),Phenotype,Joint mobility (Beighton score)
40667,Prostate-specific antigen levels (conditioned on lead SNPs),Phenotype,Prostate-specific antigen levels (conditioned on lead SNPs)
40668,Response to paliperidone in schizophrenia (positive Marder score),Phenotype,Response to paliperidone in schizophrenia (positive Marder score)
40670,Response to paliperidone in schizophrenia (negative Marder score),Phenotype,Response to paliperidone in schizophrenia (negative Marder score)
40673,Parental longevity (mother's age at death),Phenotype,Parental longevity (mother's age at death)
40674,Parental longevity (combined parental age at death),Phenotype,Parental longevity (combined parental age at death)
40675,Cannabis dependence symptom count,Phenotype,Cannabis dependence symptom count
40676,Anti-thyroid drug induced agranulocytosis,Phenotype,Anti-thyroid drug induced agranulocytosis
40677,Non-chemotherapy drug induced agranulocytosis,Phenotype,Non-chemotherapy drug induced agranulocytosis
40678,Celiac disease and Rheumatoid arthritis,Phenotype,Celiac disease and Rheumatoid arthritis
40679,Liver fibrosis severity in HIV/hepatitis C co-infection,Phenotype,Liver fibrosis severity in HIV/hepatitis C co-infection
40680,Collagenous colitis,Phenotype,Collagenous colitis
40681,Migraine without aura,Phenotype,Migraine without aura
40682,Endometrial endometrioid carcinoma,Phenotype,Endometrial endometrioid carcinoma
40683,Response to antidepressants and depression,Phenotype,Response to antidepressants and depression
40684,Posterior cortical atrophy and Alzheimer's disease,Phenotype,Posterior cortical atrophy and Alzheimer's disease
40685,Cancer (pleiotropy),Phenotype,Cancer (pleiotropy)
40686,Cancer,Phenotype,Cancer
40687,HDL cholesterol levels,Phenotype,HDL cholesterol levels
40688,Platelet distribution width,Phenotype,Platelet distribution width
40689,Eosinophil percentage of granulocytes,Phenotype,Eosinophil percentage of granulocytes
40690,Atrial fibrillation,Phenotype,Atrial fibrillation
40691,White blood cell count (basophil),Phenotype,White blood cell count (basophil)
40692,Reticulocyte fraction of red cells,Phenotype,Reticulocyte fraction of red cells
40693,Sum basophil neutrophil counts,Phenotype,Sum basophil neutrophil counts
40694,Isovolumetric relaxation time,Phenotype,Isovolumetric relaxation time
40695,Aortic root size,Phenotype,Aortic root size
40696,Left atrial antero-posterior diameter,Phenotype,Left atrial antero-posterior diameter
40697,Left ventricle wall thickness,Phenotype,Left ventricle wall thickness
40698,Red cell distribution width,Phenotype,Red cell distribution width
40699,Left ventricular fractional shortening,Phenotype,Left ventricular fractional shortening
40700,Essential tremor,Phenotype,Essential tremor
40701,Liver injury in anti-tuberculosis drug treatment,Phenotype,Liver injury in anti-tuberculosis drug treatment
40702,Daytime sleep phenotypes,Phenotype,Daytime sleep phenotypes
40704,Night sleep phenotypes,Phenotype,Night sleep phenotypes
40705,High light scatter reticulocyte count,Phenotype,High light scatter reticulocyte count
40706,Response to paliperidone in schizophrenia (CGI-S score),Phenotype,Response to paliperidone in schizophrenia (CGI-S score)
40708,Gut microbiota (beta diversity),Phenotype,Gut microbiota (beta diversity)
40709,Sum neutrophil eosinophil counts,Phenotype,Sum neutrophil eosinophil counts
40710,Exhaled nitric oxide output,Phenotype,Exhaled nitric oxide output
40711,Exhaled nitric oxide levels,Phenotype,Exhaled nitric oxide levels
40712,Body mass index (change over time) in cancer or chronic obstructive pulmonary disease,Phenotype,Body mass index (change over time) in cancer or chronic obstructive pulmonary disease
40713,Body mass index (change over time) in lung cancer,Phenotype,Body mass index (change over time) in lung cancer
40714,Body mass index (change over time) in cancer,Phenotype,Body mass index (change over time) in cancer
40715,Granulocyte count,Phenotype,Granulocyte count
40716,Skin pigmentation,Phenotype,Skin pigmentation
40717,Age-related diseases-- mortality and associated endophenotypes,Phenotype,Age-related diseases-- mortality and associated endophenotypes
40718,Age-related diseases and mortality,Phenotype,Age-related diseases and mortality
40719,Incident atrial fibrillation,Phenotype,Incident atrial fibrillation
40720,Age-related disease endophenotypes,Phenotype,Age-related disease endophenotypes
40721,Hemoglobin concentration,Phenotype,Hemoglobin concentration
40722,Prevalent atrial fibrillation,Phenotype,Prevalent atrial fibrillation
40728,Response to paliperidone in schizophrenia (PANSS score),Phenotype,Response to paliperidone in schizophrenia (PANSS score)
40729,Immune response to measles vaccine (measles-induced IFN gamma),Phenotype,Immune response to measles vaccine (measles-induced IFN gamma)
40730,Gut microbiota (bacterial taxa),Phenotype,Gut microbiota (bacterial taxa)
40731,Gut microbiota (functional units),Phenotype,Gut microbiota (functional units)
40732,Systemic sclerosis,Phenotype,Systemic sclerosis
40733,RR interval (tricyclic/tetracyclic antidepressant use interaction),Phenotype,RR interval (tricyclic/tetracyclic antidepressant use interaction)
40734,High light scatter reticulocyte percentage of red cells,Phenotype,High light scatter reticulocyte percentage of red cells
40735,Total cholesterol levels,Phenotype,Total cholesterol levels
40736,LDL cholesterol levels,Phenotype,LDL cholesterol levels
40737,Triglyceride levels,Phenotype,Triglyceride levels
40738,Sum eosinophil basophil counts,Phenotype,Sum eosinophil basophil counts
40739,Otitis media,Phenotype,Otitis media
40740,Otitis media (recurrent),Phenotype,Otitis media (recurrent)
40741,Hepcidin/ferritin ratio,Phenotype,Hepcidin/ferritin ratio
40742,Lung function (FVC),Phenotype,Lung function (FVC)
40743,Myeloid white cell count,Phenotype,Myeloid white cell count
40744,Lung function (FEV1),Phenotype,Lung function (FEV1)
40745,Lung function (FEV1/FVC),Phenotype,Lung function (FEV1/FVC)
40746,Chronic obstructive pulmonary disease,Phenotype,Chronic obstructive pulmonary disease
40747,Lymphocyte count,Phenotype,Lymphocyte count
40748,Reticulocyte count,Phenotype,Reticulocyte count
40749,Pre-treatment pain in head and neck squamous cell carcinoma,Phenotype,Pre-treatment pain in head and neck squamous cell carcinoma
40750,Neutrophil percentage of granulocytes,Phenotype,Neutrophil percentage of granulocytes
40751,QRS duration,Phenotype,QRS duration
40752,QRS complex (Cornell),Phenotype,QRS complex (Cornell)
40753,QRS complex (Sokolow-Lyon),Phenotype,QRS complex (Sokolow-Lyon)
40754,Chronic kidney disease (chronic kidney disease vs normal or mildly reduced eGFR) in type 1 diabetes,Phenotype,Chronic kidney disease (chronic kidney disease vs normal or mildly reduced eGFR) in type 1 diabetes
40755,QRS complex (12-leadsum),Phenotype,QRS complex (12-leadsum)
40756,Response to platinum-based neoadjuvant chemotherapy in cervical cancer,Phenotype,Response to platinum-based neoadjuvant chemotherapy in cervical cancer
40757,Immature fraction of reticulocytes,Phenotype,Immature fraction of reticulocytes
40758,HIV progression (CD4 and viral load),Phenotype,HIV progression (CD4 and viral load)
40759,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive),Phenotype,Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive)
40760,Acute-on-chronic liver failure in hepatitis B,Phenotype,Acute-on-chronic liver failure in hepatitis B
40761,Neutrophil count,Phenotype,Neutrophil count
40762,LDL cholesterol,Phenotype,LDL cholesterol
40763,Response to fenofibrate (HDL cholesterol levels),Phenotype,Response to fenofibrate (HDL cholesterol levels)
40764,Parental extreme longevity (95 years and older),Phenotype,Parental extreme longevity (95 years and older)
40765,middle facial morphology traits (quantitative measurement),Phenotype,middle facial morphology traits (quantitative measurement)
40766,facial morphology traits (multivariate analysis),Phenotype,facial morphology traits (multivariate analysis)
40767,Pathological gambling,Phenotype,Pathological gambling
40768,Gestational age at birth (maternal effect),Phenotype,Gestational age at birth (maternal effect)
40769,Gestational age at birth in labor-initiated deliveries (child effect),Phenotype,Gestational age at birth in labor-initiated deliveries (child effect)
40770,Gestational age at birth in labor-initiated deliveries (maternal effect),Phenotype,Gestational age at birth in labor-initiated deliveries (maternal effect)
40771,EGFR mutation-positive lung adenocarcinoma,Phenotype,EGFR mutation-positive lung adenocarcinoma
40772,Alcohol consumption (heavy vs. light/non-drinkers),Phenotype,Alcohol consumption (heavy vs. light/non-drinkers)
40773,Extraversion,Phenotype,Extraversion
40774,Positive affect,Phenotype,Positive affect
40775,Depression,Phenotype,Depression
40776,Subjective well-being,Phenotype,Subjective well-being
40777,Life satisfaction,Phenotype,Life satisfaction
40778,Systemic juvenile idiopathic arthritis,Phenotype,Systemic juvenile idiopathic arthritis
40779,JT interval (sulfonylurea treatment interaction),Phenotype,JT interval (sulfonylurea treatment interaction)
40780,QRS interval (sulfonylurea treatment interaction),Phenotype,QRS interval (sulfonylurea treatment interaction)
40781,Bone mineral density (spine),Phenotype,Bone mineral density (spine)
40782,Age at first birth,Phenotype,Age at first birth
40783,Bipolar disorder (age of onset <21) or attention deficit hyperactivity disorder,Phenotype,Bipolar disorder (age of onset <21) or attention deficit hyperactivity disorder
40784,Bipolar disorder or attention deficit hyperactivity disorder,Phenotype,Bipolar disorder or attention deficit hyperactivity disorder
40785,Excessive daytime sleepiness,Phenotype,Excessive daytime sleepiness
40786,Childhood body mass index,Phenotype,Childhood body mass index
40787,Membranous nephropathy,Phenotype,Membranous nephropathy
40788,Triglycerides,Phenotype,Triglycerides
40789,Stroke,Phenotype,Stroke
40790,Gastroesophageal reflux disease,Phenotype,Gastroesophageal reflux disease
40791,Severity of facial solar lentigines,Phenotype,Severity of facial solar lentigines
40792,Subcutaneous adipose tissue,Phenotype,Subcutaneous adipose tissue
40793,Visceral adipose tissue adjusted for BMI,Phenotype,Visceral adipose tissue adjusted for BMI
40794,Visceral adipose tissue/subcutaneous adipose tissue ratio,Phenotype,Visceral adipose tissue/subcutaneous adipose tissue ratio
40795,Visceral adipose tissue/subcutaneous adipose tissue ratio adjusted for BMI,Phenotype,Visceral adipose tissue/subcutaneous adipose tissue ratio adjusted for BMI
40796,Coronary artery disease,Phenotype,Coronary artery disease
40797,Subcutaneous adipose tissue attenuation (Hounsfield unit scale),Phenotype,Subcutaneous adipose tissue attenuation (Hounsfield unit scale)
40798,Visceral adipose tissue attenuation (Hounslow unit scale),Phenotype,Visceral adipose tissue attenuation (Hounslow unit scale)
40799,Asparaginase-induced acute pancreatitis in acute lymphoblastic leukemia (onset time),Phenotype,Asparaginase-induced acute pancreatitis in acute lymphoblastic leukemia (onset time)
40800,Developmental language disorder,Phenotype,Developmental language disorder
40801,Developmental language disorder (linguistic errors),Phenotype,Developmental language disorder (linguistic errors)
40802,Breast cancer (estrogen-receptor negative),Phenotype,Breast cancer (estrogen-receptor negative)
40803,Protein C levels,Phenotype,Protein C levels
40804,B-cell malignancies (chronic lymphocytic leukemia-- Hodgkin lymphoma or multiple myeloma) (pleiotropy),Phenotype,B-cell malignancies (chronic lymphocytic leukemia-- Hodgkin lymphoma or multiple myeloma) (pleiotropy)
40805,Takotsubo syndrome,Phenotype,Takotsubo syndrome
40806,Plasma t-tau levels,Phenotype,Plasma t-tau levels
40807,Fibrinogen levels,Phenotype,Fibrinogen levels
40808,Methadone dose in opioid dependence,Phenotype,Methadone dose in opioid dependence
40809,Basophil percentage of white cells,Phenotype,Basophil percentage of white cells
40810,Lymphocyte percentage of white cells,Phenotype,Lymphocyte percentage of white cells
40811,Neutrophil percentage of white cells,Phenotype,Neutrophil percentage of white cells
40812,Pediatric bone mineral density (spine),Phenotype,Pediatric bone mineral density (spine)
40813,Pediatric bone mineral content (femoral neck),Phenotype,Pediatric bone mineral content (femoral neck)
40814,Pediatric bone mineral density (femoral neck),Phenotype,Pediatric bone mineral density (femoral neck)
40815,Pediatric bone mineral density (hip),Phenotype,Pediatric bone mineral density (hip)
40816,Pediatric bone mineral content (radius),Phenotype,Pediatric bone mineral content (radius)
40817,Pediatric bone mineral content (spine),Phenotype,Pediatric bone mineral content (spine)
40818,Basophil percentage of granulocytes,Phenotype,Basophil percentage of granulocytes
40819,Mean platelet volume,Phenotype,Mean platelet volume
40820,LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),Phenotype,LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)
40821,LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),Phenotype,LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)
40822,Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),Phenotype,Triglyceride levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)
40823,Longevity,Phenotype,Longevity
40824,Parental longevity (father's age at death),Phenotype,Parental longevity (father's age at death)
40825,Microalbuminuria in type 1 diabetes,Phenotype,Microalbuminuria in type 1 diabetes
40826,Dental caries (decayed-- missing and filled teeth),Phenotype,Dental caries (decayed-- missing and filled teeth)
40827,Dental caries (decayed and filled deciduous tooth surfaces),Phenotype,Dental caries (decayed and filled deciduous tooth surfaces)
