FromID,ToID,Relation_type,FromType,ToType
498551,16703,VEP,Gene,SNP
498362,16704,VEP,Gene,SNP
11302,16706,VEP,Gene,SNP
3182,16707,VEP,Gene,SNP
3182,16708,VEP,Gene,SNP
9578,16708,VEP,Gene,SNP
3182,16709,VEP,Gene,SNP
498376,16710,VEP,Gene,SNP
498434,16711,VEP,Gene,SNP
3182,16713,VEP,Gene,SNP
498552,16714,VEP,Gene,SNP
498430,16714,VEP,Gene,SNP
498374,16716,VEP,Gene,SNP
7847,16718,VEP,Gene,SNP
498363,16718,VEP,Gene,SNP
498553,16719,VEP,Gene,SNP
498392,16719,VEP,Gene,SNP
498554,16720,VEP,Gene,SNP
14357,16722,VEP,Gene,SNP
498362,16723,VEP,Gene,SNP
13871,16725,VEP,Gene,SNP
498555,16727,VEP,Gene,SNP
498556,16728,VEP,Gene,SNP
4163,16730,VEP,Gene,SNP
498356,16732,VEP,Gene,SNP
9576,16733,VEP,Gene,SNP
498557,16735,VEP,Gene,SNP
11306,16736,VEP,Gene,SNP
498557,16738,VEP,Gene,SNP
14522,16739,VEP,Gene,SNP
498463,16739,VEP,Gene,SNP
14522,16740,VEP,Gene,SNP
498463,16740,VEP,Gene,SNP
493738,16742,VEP,Gene,SNP
6617,16744,VEP,Gene,SNP
5442,16746,VEP,Gene,SNP
7033,16746,VEP,Gene,SNP
8862,16748,VEP,Gene,SNP
498558,16750,VEP,Gene,SNP
14522,16752,VEP,Gene,SNP
498463,16752,VEP,Gene,SNP
498559,16752,VEP,Gene,SNP
7030,16753,VEP,Gene,SNP
498392,16754,VEP,Gene,SNP
498400,16755,VEP,Gene,SNP
498362,16757,VEP,Gene,SNP
498362,16758,VEP,Gene,SNP
498362,16759,VEP,Gene,SNP
498362,16760,VEP,Gene,SNP
498560,16762,VEP,Gene,SNP
498444,16762,VEP,Gene,SNP
498365,16763,VEP,Gene,SNP
9856,16764,VEP,Gene,SNP
498390,16765,VEP,Gene,SNP
498561,16766,VEP,Gene,SNP
7680,16768,VEP,Gene,SNP
14207,16768,VEP,Gene,SNP
498562,16768,VEP,Gene,SNP
493524,16769,VEP,Gene,SNP
498381,16771,VEP,Gene,SNP
498418,16773,VEP,Gene,SNP
498386,16774,VEP,Gene,SNP
498385,16774,VEP,Gene,SNP
4027,16776,VEP,Gene,SNP
11935,16776,VEP,Gene,SNP
498563,16776,VEP,Gene,SNP
498564,16776,VEP,Gene,SNP
498565,16776,VEP,Gene,SNP
8062,16777,VEP,Gene,SNP
498427,16777,VEP,Gene,SNP
8062,16778,VEP,Gene,SNP
498427,16778,VEP,Gene,SNP
498387,16780,VEP,Gene,SNP
12525,16781,VEP,Gene,SNP
498525,16783,VEP,Gene,SNP
498362,16784,VEP,Gene,SNP
498566,16786,VEP,Gene,SNP
10343,16787,VEP,Gene,SNP
11055,16788,VEP,Gene,SNP
11981,16789,VEP,Gene,SNP
13099,16790,VEP,Gene,SNP
10351,16790,VEP,Gene,SNP
498567,16790,VEP,Gene,SNP
498568,16790,VEP,Gene,SNP
498569,16790,VEP,Gene,SNP
14550,16790,VEP,Gene,SNP
13008,16790,VEP,Gene,SNP
7141,16790,VEP,Gene,SNP
6875,16790,VEP,Gene,SNP
5632,16790,VEP,Gene,SNP
5631,16790,VEP,Gene,SNP
498543,16790,VEP,Gene,SNP
14233,16790,VEP,Gene,SNP
498482,16790,VEP,Gene,SNP
10352,16790,VEP,Gene,SNP
12895,16790,VEP,Gene,SNP
11059,16791,VEP,Gene,SNP
6384,16791,VEP,Gene,SNP
498570,16792,VEP,Gene,SNP
14553,16792,VEP,Gene,SNP
2854,16792,VEP,Gene,SNP
498571,16792,VEP,Gene,SNP
15438,16792,VEP,Gene,SNP
498572,16792,VEP,Gene,SNP
498573,16792,VEP,Gene,SNP
498574,16792,VEP,Gene,SNP
12141,16792,VEP,Gene,SNP
13930,16792,VEP,Gene,SNP
498575,16792,VEP,Gene,SNP
11545,16792,VEP,Gene,SNP
3821,16792,VEP,Gene,SNP
12249,16792,VEP,Gene,SNP
498576,16792,VEP,Gene,SNP
9254,16792,VEP,Gene,SNP
498577,16792,VEP,Gene,SNP
5639,16792,VEP,Gene,SNP
11857,16792,VEP,Gene,SNP
9255,16792,VEP,Gene,SNP
15854,16792,VEP,Gene,SNP
3822,16792,VEP,Gene,SNP
13320,16792,VEP,Gene,SNP
14933,16792,VEP,Gene,SNP
9253,16792,VEP,Gene,SNP
498578,16792,VEP,Gene,SNP
498530,16223,VEP,Gene,SNP
498378,16223,VEP,Gene,SNP
498006,16794,VEP,Gene,SNP
11055,16795,VEP,Gene,SNP
498579,16797,VEP,Gene,SNP
498580,16797,VEP,Gene,SNP
498362,16799,VEP,Gene,SNP
498362,16800,VEP,Gene,SNP
498362,16801,VEP,Gene,SNP
498403,16802,VEP,Gene,SNP
498362,16803,VEP,Gene,SNP
4159,16805,VEP,Gene,SNP
498365,16807,VEP,Gene,SNP
498581,16810,VEP,Gene,SNP
12071,16811,VEP,Gene,SNP
498362,16812,VEP,Gene,SNP
5103,16814,VEP,Gene,SNP
11637,16815,VEP,Gene,SNP
498385,16816,VEP,Gene,SNP
8062,16817,VEP,Gene,SNP
498471,16818,VEP,Gene,SNP
498362,16820,VEP,Gene,SNP
498582,16821,VEP,Gene,SNP
498362,16822,VEP,Gene,SNP
496864,16823,VEP,Gene,SNP
498583,16824,VEP,Gene,SNP
498584,16824,VEP,Gene,SNP
498352,16826,VEP,Gene,SNP
12070,16826,VEP,Gene,SNP
498352,16828,VEP,Gene,SNP
12070,16828,VEP,Gene,SNP
498352,16829,VEP,Gene,SNP
12070,16829,VEP,Gene,SNP
3707,16830,VEP,Gene,SNP
498352,16832,VEP,Gene,SNP
12070,16832,VEP,Gene,SNP
498362,16834,VEP,Gene,SNP
498585,16834,VEP,Gene,SNP
5929,16837,VEP,Gene,SNP
8350,16837,VEP,Gene,SNP
5922,16839,VEP,Gene,SNP
493514,16840,VEP,Gene,SNP
14769,16840,VEP,Gene,SNP
498006,16843,VEP,Gene,SNP
498586,16845,VEP,Gene,SNP
498587,16845,VEP,Gene,SNP
498381,16845,VEP,Gene,SNP
498580,16846,VEP,Gene,SNP
498579,16846,VEP,Gene,SNP
498374,16848,VEP,Gene,SNP
498588,16848,VEP,Gene,SNP
8864,16849,VEP,Gene,SNP
498480,16850,VEP,Gene,SNP
498547,16852,VEP,Gene,SNP
498503,16853,VEP,Gene,SNP
498589,16855,VEP,Gene,SNP
498590,16855,VEP,Gene,SNP
493514,16855,VEP,Gene,SNP
498591,16855,VEP,Gene,SNP
14205,16855,VEP,Gene,SNP
14769,16855,VEP,Gene,SNP
8833,16856,VEP,Gene,SNP
498518,16856,VEP,Gene,SNP
12353,16857,VEP,Gene,SNP
498365,16859,VEP,Gene,SNP
498365,16860,VEP,Gene,SNP
498365,16862,VEP,Gene,SNP
498365,16863,VEP,Gene,SNP
498365,16864,VEP,Gene,SNP
497980,16866,VEP,Gene,SNP
498592,16868,VEP,Gene,SNP
498354,16870,VEP,Gene,SNP
498378,16872,VEP,Gene,SNP
498593,16873,VEP,Gene,SNP
3182,16875,VEP,Gene,SNP
11804,16878,VEP,Gene,SNP
498435,16878,VEP,Gene,SNP
498594,16878,VEP,Gene,SNP
498362,16879,VEP,Gene,SNP
498365,16881,VEP,Gene,SNP
498365,16882,VEP,Gene,SNP
498365,16883,VEP,Gene,SNP
498365,16884,VEP,Gene,SNP
498365,16885,VEP,Gene,SNP
498365,16886,VEP,Gene,SNP
498365,16887,VEP,Gene,SNP
498365,16888,VEP,Gene,SNP
498365,16889,VEP,Gene,SNP
498365,16890,VEP,Gene,SNP
498365,16891,VEP,Gene,SNP
498365,16892,VEP,Gene,SNP
498365,16893,VEP,Gene,SNP
498365,16894,VEP,Gene,SNP
498365,16895,VEP,Gene,SNP
498365,16896,VEP,Gene,SNP
498362,16898,VEP,Gene,SNP
498362,16899,VEP,Gene,SNP
498362,16900,VEP,Gene,SNP
498516,16901,VEP,Gene,SNP
498517,16901,VEP,Gene,SNP
498365,16902,VEP,Gene,SNP
498365,16903,VEP,Gene,SNP
498582,16905,VEP,Gene,SNP
3181,16905,VEP,Gene,SNP
498385,16906,VEP,Gene,SNP
498399,16908,VEP,Gene,SNP
498595,16908,VEP,Gene,SNP
498387,16909,VEP,Gene,SNP
498386,16909,VEP,Gene,SNP
498385,16909,VEP,Gene,SNP
498399,16910,VEP,Gene,SNP
498595,16910,VEP,Gene,SNP
498466,16911,VEP,Gene,SNP
5913,16911,VEP,Gene,SNP
498525,16911,VEP,Gene,SNP
498525,16912,VEP,Gene,SNP
498466,16912,VEP,Gene,SNP
5913,16912,VEP,Gene,SNP
9579,16913,VEP,Gene,SNP
13294,16913,VEP,Gene,SNP
13410,16913,VEP,Gene,SNP
2586,16913,VEP,Gene,SNP
498387,16914,VEP,Gene,SNP
498386,16914,VEP,Gene,SNP
498385,16914,VEP,Gene,SNP
498365,16915,VEP,Gene,SNP
8861,16916,VEP,Gene,SNP
498365,16917,VEP,Gene,SNP
498365,16918,VEP,Gene,SNP
498365,16920,VEP,Gene,SNP
498387,16921,VEP,Gene,SNP
498386,16921,VEP,Gene,SNP
498385,16921,VEP,Gene,SNP
498362,16922,VEP,Gene,SNP
498543,16924,VEP,Gene,SNP
498362,16926,VEP,Gene,SNP
498596,16927,VEP,Gene,SNP
498378,16928,VEP,Gene,SNP
498450,16929,VEP,Gene,SNP
498400,16930,VEP,Gene,SNP
498597,16931,VEP,Gene,SNP
498598,16932,VEP,Gene,SNP
5907,16934,VEP,Gene,SNP
498362,16935,VEP,Gene,SNP
498362,16936,VEP,Gene,SNP
498362,16937,VEP,Gene,SNP
498362,16938,VEP,Gene,SNP
498362,16939,VEP,Gene,SNP
8056,16941,VEP,Gene,SNP
498599,16941,VEP,Gene,SNP
498386,16943,VEP,Gene,SNP
8830,16945,VEP,Gene,SNP
498365,16947,VEP,Gene,SNP
498365,16948,VEP,Gene,SNP
498365,16950,VEP,Gene,SNP
498365,16951,VEP,Gene,SNP
498365,16952,VEP,Gene,SNP
12353,16954,VEP,Gene,SNP
498393,16956,VEP,Gene,SNP
498382,16956,VEP,Gene,SNP
498385,16956,VEP,Gene,SNP
498583,16956,VEP,Gene,SNP
498600,16957,VEP,Gene,SNP
5907,16959,VEP,Gene,SNP
4163,16960,VEP,Gene,SNP
498365,16962,VEP,Gene,SNP
498601,16963,VEP,Gene,SNP
498602,16964,VEP,Gene,SNP
498467,16965,VEP,Gene,SNP
496593,16965,VEP,Gene,SNP
496887,16966,VEP,Gene,SNP
498593,16052,VEP,Gene,SNP
8823,16967,VEP,Gene,SNP
14259,16967,VEP,Gene,SNP
4159,16968,VEP,Gene,SNP
11306,16970,VEP,Gene,SNP
498362,16972,VEP,Gene,SNP
498364,16974,VEP,Gene,SNP
498603,16974,VEP,Gene,SNP
498365,16703,VEP,Gene,SNP
498365,16976,VEP,Gene,SNP
498365,16978,VEP,Gene,SNP
498365,16979,VEP,Gene,SNP
498365,16980,VEP,Gene,SNP
498365,16981,VEP,Gene,SNP
498365,16982,VEP,Gene,SNP
498604,16984,VEP,Gene,SNP
12665,16985,VEP,Gene,SNP
11182,16985,VEP,Gene,SNP
498356,16987,VEP,Gene,SNP
498356,16988,VEP,Gene,SNP
498499,16989,VEP,Gene,SNP
13056,16990,VEP,Gene,SNP
498365,16991,VEP,Gene,SNP
4153,16992,VEP,Gene,SNP
15555,16993,VEP,Gene,SNP
498605,16994,VEP,Gene,SNP
498362,16995,VEP,Gene,SNP
7853,16996,VEP,Gene,SNP
10906,16997,VEP,Gene,SNP
10907,16998,VEP,Gene,SNP
498606,17000,VEP,Gene,SNP
15854,17002,VEP,Gene,SNP
14067,17003,VEP,Gene,SNP
4018,17004,VEP,Gene,SNP
8823,17005,VEP,Gene,SNP
498362,17006,VEP,Gene,SNP
11695,17007,VEP,Gene,SNP
3178,17008,VEP,Gene,SNP
498386,17009,VEP,Gene,SNP
498362,17010,VEP,Gene,SNP
496887,17011,VEP,Gene,SNP
498362,17012,VEP,Gene,SNP
498362,17013,VEP,Gene,SNP
498362,17014,VEP,Gene,SNP
498607,17015,VEP,Gene,SNP
498362,17016,VEP,Gene,SNP
8869,17017,VEP,Gene,SNP
14522,17018,VEP,Gene,SNP
498362,17019,VEP,Gene,SNP
11501,16687,VEP,Gene,SNP
498608,17020,VEP,Gene,SNP
498400,17020,VEP,Gene,SNP
498428,17022,VEP,Gene,SNP
498362,17023,VEP,Gene,SNP
494916,17024,VEP,Gene,SNP
498609,17024,VEP,Gene,SNP
498610,17024,VEP,Gene,SNP
498611,17024,VEP,Gene,SNP
12663,17025,VEP,Gene,SNP
498612,17026,VEP,Gene,SNP
8180,17027,VEP,Gene,SNP
8180,17028,VEP,Gene,SNP
15368,17029,VEP,Gene,SNP
498613,17029,VEP,Gene,SNP
10907,17030,VEP,Gene,SNP
10907,17031,VEP,Gene,SNP
10907,17032,VEP,Gene,SNP
7673,17033,VEP,Gene,SNP
8829,17034,VEP,Gene,SNP
11695,17035,VEP,Gene,SNP
498513,17036,VEP,Gene,SNP
498614,17037,VEP,Gene,SNP
14522,17038,VEP,Gene,SNP
10906,17039,VEP,Gene,SNP
498362,17040,VEP,Gene,SNP
6100,17041,VEP,Gene,SNP
498615,17043,VEP,Gene,SNP
7847,17045,VEP,Gene,SNP
9260,17046,VEP,Gene,SNP
498616,17047,VEP,Gene,SNP
10906,17048,VEP,Gene,SNP
498617,17049,VEP,Gene,SNP
12525,17050,VEP,Gene,SNP
498618,17051,VEP,Gene,SNP
11733,17052,VEP,Gene,SNP
498482,17053,VEP,Gene,SNP
5214,17054,VEP,Gene,SNP
14207,17055,VEP,Gene,SNP
498585,17056,VEP,Gene,SNP
13056,17057,VEP,Gene,SNP
15151,17059,VEP,Gene,SNP
2583,17059,VEP,Gene,SNP
498382,17060,VEP,Gene,SNP
498619,17060,VEP,Gene,SNP
498583,17060,VEP,Gene,SNP
498406,17062,VEP,Gene,SNP
498620,17062,VEP,Gene,SNP
4911,17064,VEP,Gene,SNP
498621,17064,VEP,Gene,SNP
3200,17065,VEP,Gene,SNP
14208,17065,VEP,Gene,SNP
498622,17066,VEP,Gene,SNP
498585,17067,VEP,Gene,SNP
5912,17068,VEP,Gene,SNP
498393,17069,VEP,Gene,SNP
498381,17072,VEP,Gene,SNP
494116,17074,VEP,Gene,SNP
495271,17075,VEP,Gene,SNP
5437,17076,VEP,Gene,SNP
14207,17078,VEP,Gene,SNP
14207,17079,VEP,Gene,SNP
498623,17081,VEP,Gene,SNP
498624,17082,VEP,Gene,SNP
5922,17084,VEP,Gene,SNP
8056,17086,VEP,Gene,SNP
12594,17086,VEP,Gene,SNP
6766,17087,VEP,Gene,SNP
496317,17087,VEP,Gene,SNP
498625,17088,VEP,Gene,SNP
9259,17089,VEP,Gene,SNP
498365,17090,VEP,Gene,SNP
498585,17091,VEP,Gene,SNP
498585,17092,VEP,Gene,SNP
498626,17093,VEP,Gene,SNP
13197,17094,VEP,Gene,SNP
8830,17095,VEP,Gene,SNP
7685,17096,VEP,Gene,SNP
7030,17096,VEP,Gene,SNP
498627,17097,VEP,Gene,SNP
498380,17097,VEP,Gene,SNP
498399,17098,VEP,Gene,SNP
498400,17099,VEP,Gene,SNP
498628,17101,VEP,Gene,SNP
11699,17101,VEP,Gene,SNP
11306,17103,VEP,Gene,SNP
5927,17105,VEP,Gene,SNP
11306,17106,VEP,Gene,SNP
498629,17107,VEP,Gene,SNP
498630,17109,VEP,Gene,SNP
498585,17110,VEP,Gene,SNP
4163,17111,VEP,Gene,SNP
498585,17112,VEP,Gene,SNP
8861,17114,VEP,Gene,SNP
498362,17115,VEP,Gene,SNP
14522,17116,VEP,Gene,SNP
11302,17118,VEP,Gene,SNP
498585,17120,VEP,Gene,SNP
498428,17122,VEP,Gene,SNP
498362,17123,VEP,Gene,SNP
498631,17124,VEP,Gene,SNP
498632,17124,VEP,Gene,SNP
12663,17125,VEP,Gene,SNP
498633,17126,VEP,Gene,SNP
8180,17127,VEP,Gene,SNP
13240,17128,VEP,Gene,SNP
11412,17129,VEP,Gene,SNP
8843,17130,VEP,Gene,SNP
498419,17132,VEP,Gene,SNP
2608,17132,VEP,Gene,SNP
14769,17134,VEP,Gene,SNP
498634,17136,VEP,Gene,SNP
498431,17138,VEP,Gene,SNP
3189,17138,VEP,Gene,SNP
3190,17138,VEP,Gene,SNP
498431,17139,VEP,Gene,SNP
3189,17139,VEP,Gene,SNP
3190,17139,VEP,Gene,SNP
498416,16203,VEP,Gene,SNP
498635,16203,VEP,Gene,SNP
12070,17140,VEP,Gene,SNP
13762,17141,VEP,Gene,SNP
7482,17143,VEP,Gene,SNP
498393,17145,VEP,Gene,SNP
498636,17146,VEP,Gene,SNP
498387,17148,VEP,Gene,SNP
15817,17149,VEP,Gene,SNP
498421,17151,VEP,Gene,SNP
498387,17152,VEP,Gene,SNP
10650,17154,VEP,Gene,SNP
12070,17155,VEP,Gene,SNP
3181,17157,VEP,Gene,SNP
493524,17158,VEP,Gene,SNP
493524,17159,VEP,Gene,SNP
498365,17160,VEP,Gene,SNP
11695,17161,VEP,Gene,SNP
498637,17161,VEP,Gene,SNP
498633,17162,VEP,Gene,SNP
12220,17163,VEP,Gene,SNP
12220,17165,VEP,Gene,SNP
3190,17166,VEP,Gene,SNP
14522,17167,VEP,Gene,SNP
498365,17168,VEP,Gene,SNP
498365,17170,VEP,Gene,SNP
15635,17171,VEP,Gene,SNP
3190,17172,VEP,Gene,SNP
498365,17173,VEP,Gene,SNP
6766,17174,VEP,Gene,SNP
498365,17176,VEP,Gene,SNP
498638,17178,VEP,Gene,SNP
2859,17178,VEP,Gene,SNP
498365,17180,VEP,Gene,SNP
498365,17182,VEP,Gene,SNP
498365,17183,VEP,Gene,SNP
498365,17184,VEP,Gene,SNP
498365,17185,VEP,Gene,SNP
498365,17186,VEP,Gene,SNP
498365,17187,VEP,Gene,SNP
498365,17188,VEP,Gene,SNP
498365,17189,VEP,Gene,SNP
498365,17190,VEP,Gene,SNP
498365,17191,VEP,Gene,SNP
498365,17192,VEP,Gene,SNP
498365,17193,VEP,Gene,SNP
498365,17194,VEP,Gene,SNP
498365,17195,VEP,Gene,SNP
498365,17196,VEP,Gene,SNP
498585,17197,VEP,Gene,SNP
498356,17198,VEP,Gene,SNP
498639,17200,VEP,Gene,SNP
498603,17202,VEP,Gene,SNP
14604,17204,VEP,Gene,SNP
7339,17204,VEP,Gene,SNP
498483,17206,VEP,Gene,SNP
498361,17207,VEP,Gene,SNP
498640,17207,VEP,Gene,SNP
498365,17210,VEP,Gene,SNP
498365,17211,VEP,Gene,SNP
498365,17212,VEP,Gene,SNP
498365,17213,VEP,Gene,SNP
498365,17214,VEP,Gene,SNP
498365,17215,VEP,Gene,SNP
498365,17216,VEP,Gene,SNP
498365,17217,VEP,Gene,SNP
498365,17218,VEP,Gene,SNP
498365,17219,VEP,Gene,SNP
498365,17220,VEP,Gene,SNP
498365,17221,VEP,Gene,SNP
498365,17222,VEP,Gene,SNP
498365,17223,VEP,Gene,SNP
498365,17224,VEP,Gene,SNP
498365,17225,VEP,Gene,SNP
498365,17226,VEP,Gene,SNP
498365,17227,VEP,Gene,SNP
498365,17228,VEP,Gene,SNP
498365,17229,VEP,Gene,SNP
498617,17230,VEP,Gene,SNP
12525,17231,VEP,Gene,SNP
498362,17232,VEP,Gene,SNP
498466,17233,VEP,Gene,SNP
5913,17233,VEP,Gene,SNP
498450,17234,VEP,Gene,SNP
7027,17235,VEP,Gene,SNP
8846,17236,VEP,Gene,SNP
8846,17237,VEP,Gene,SNP
498362,17238,VEP,Gene,SNP
498362,17239,VEP,Gene,SNP
11733,17240,VEP,Gene,SNP
498569,17241,VEP,Gene,SNP
7847,17242,VEP,Gene,SNP
498641,17242,VEP,Gene,SNP
10906,17243,VEP,Gene,SNP
498642,17244,VEP,Gene,SNP
498362,17245,VEP,Gene,SNP
13842,17246,VEP,Gene,SNP
498643,17247,VEP,Gene,SNP
498644,17248,VEP,Gene,SNP
498362,17249,VEP,Gene,SNP
498645,17250,VEP,Gene,SNP
3182,17251,VEP,Gene,SNP
9578,17252,VEP,Gene,SNP
498646,17253,VEP,Gene,SNP
498365,17254,VEP,Gene,SNP
498365,17255,VEP,Gene,SNP
498365,17256,VEP,Gene,SNP
498365,17257,VEP,Gene,SNP
498365,17258,VEP,Gene,SNP
498365,17259,VEP,Gene,SNP
498365,17260,VEP,Gene,SNP
498365,17261,VEP,Gene,SNP
498365,17262,VEP,Gene,SNP
498365,17263,VEP,Gene,SNP
498365,17264,VEP,Gene,SNP
498365,17265,VEP,Gene,SNP
498365,17266,VEP,Gene,SNP
498365,17267,VEP,Gene,SNP
498365,17268,VEP,Gene,SNP
498365,17269,VEP,Gene,SNP
498365,17270,VEP,Gene,SNP
498365,17271,VEP,Gene,SNP
498365,17272,VEP,Gene,SNP
498365,17273,VEP,Gene,SNP
498365,17274,VEP,Gene,SNP
498365,17275,VEP,Gene,SNP
498365,17276,VEP,Gene,SNP
498365,17277,VEP,Gene,SNP
498365,17278,VEP,Gene,SNP
498365,17279,VEP,Gene,SNP
13056,17280,VEP,Gene,SNP
498499,17281,VEP,Gene,SNP
493227,17283,VEP,Gene,SNP
2619,17285,VEP,Gene,SNP
498400,17287,VEP,Gene,SNP
498365,17289,VEP,Gene,SNP
10653,17290,VEP,Gene,SNP
4365,17290,VEP,Gene,SNP
498647,17291,VEP,Gene,SNP
498647,17292,VEP,Gene,SNP
498648,17293,VEP,Gene,SNP
498649,17293,VEP,Gene,SNP
3182,17294,VEP,Gene,SNP
14205,17295,VEP,Gene,SNP
14205,17296,VEP,Gene,SNP
498650,17297,VEP,Gene,SNP
498651,17298,VEP,Gene,SNP
13197,17299,VEP,Gene,SNP
498652,17300,VEP,Gene,SNP
15668,17301,VEP,Gene,SNP
498362,17302,VEP,Gene,SNP
498653,17303,VEP,Gene,SNP
495354,17304,VEP,Gene,SNP
498362,17305,VEP,Gene,SNP
498654,17306,VEP,Gene,SNP
498362,17307,VEP,Gene,SNP
498362,17308,VEP,Gene,SNP
14522,17309,VEP,Gene,SNP
498362,17310,VEP,Gene,SNP
498526,17312,VEP,Gene,SNP
8861,17314,VEP,Gene,SNP
498362,17315,VEP,Gene,SNP
7685,17316,VEP,Gene,SNP
498362,17317,VEP,Gene,SNP
8062,17318,VEP,Gene,SNP
498362,17319,VEP,Gene,SNP
498362,17320,VEP,Gene,SNP
498362,16765,VEP,Gene,SNP
498655,17321,VEP,Gene,SNP
14771,17322,VEP,Gene,SNP
3190,17323,VEP,Gene,SNP
498637,16270,VEP,Gene,SNP
14522,17325,VEP,Gene,SNP
498633,17326,VEP,Gene,SNP
498537,17328,VEP,Gene,SNP
12594,17329,VEP,Gene,SNP
8823,17330,VEP,Gene,SNP
498362,17332,VEP,Gene,SNP
3181,17333,VEP,Gene,SNP
14205,17334,VEP,Gene,SNP
498386,17335,VEP,Gene,SNP
498362,17336,VEP,Gene,SNP
12220,17337,VEP,Gene,SNP
498362,17338,VEP,Gene,SNP
498406,17339,VEP,Gene,SNP
498362,17340,VEP,Gene,SNP
498362,17341,VEP,Gene,SNP
3190,17342,VEP,Gene,SNP
13056,17343,VEP,Gene,SNP
498365,17344,VEP,Gene,SNP
498365,17345,VEP,Gene,SNP
498365,17346,VEP,Gene,SNP
498362,17347,VEP,Gene,SNP
4159,17348,VEP,Gene,SNP
11306,17350,VEP,Gene,SNP
498352,16449,VEP,Gene,SNP
4911,17351,VEP,Gene,SNP
7035,17351,VEP,Gene,SNP
10653,17352,VEP,Gene,SNP
4671,17353,VEP,Gene,SNP
498656,17354,VEP,Gene,SNP
498657,17354,VEP,Gene,SNP
498658,17355,VEP,Gene,SNP
10653,17355,VEP,Gene,SNP
8056,17356,VEP,Gene,SNP
12594,17356,VEP,Gene,SNP
8877,17357,VEP,Gene,SNP
6385,17359,VEP,Gene,SNP
4037,17360,VEP,Gene,SNP
498365,17361,VEP,Gene,SNP
12462,17362,VEP,Gene,SNP
493451,17364,VEP,Gene,SNP
498397,17365,VEP,Gene,SNP
498659,17368,VEP,Gene,SNP
498660,17369,VEP,Gene,SNP
498362,17370,VEP,Gene,SNP
498362,17371,VEP,Gene,SNP
498354,17372,VEP,Gene,SNP
5907,17373,VEP,Gene,SNP
9240,17374,VEP,Gene,SNP
9241,17374,VEP,Gene,SNP
498661,17375,VEP,Gene,SNP
15800,17376,VEP,Gene,SNP
498400,17377,VEP,Gene,SNP
498400,17378,VEP,Gene,SNP
498400,17379,VEP,Gene,SNP
498400,17380,VEP,Gene,SNP
498400,17381,VEP,Gene,SNP
498400,17382,VEP,Gene,SNP
498662,17383,VEP,Gene,SNP
498362,17384,VEP,Gene,SNP
498362,17385,VEP,Gene,SNP
498616,17386,VEP,Gene,SNP
498365,17387,VEP,Gene,SNP
498365,17388,VEP,Gene,SNP
498365,17389,VEP,Gene,SNP
14632,17390,VEP,Gene,SNP
10358,17391,VEP,Gene,SNP
498505,17392,VEP,Gene,SNP
10504,17392,VEP,Gene,SNP
15270,17393,VEP,Gene,SNP
5922,17394,VEP,Gene,SNP
12071,17395,VEP,Gene,SNP
15961,17395,VEP,Gene,SNP
498663,17396,VEP,Gene,SNP
8193,17397,VEP,Gene,SNP
498664,17397,VEP,Gene,SNP
12353,17399,VEP,Gene,SNP
7489,17400,VEP,Gene,SNP
9233,17401,VEP,Gene,SNP
10899,17402,VEP,Gene,SNP
494116,17403,VEP,Gene,SNP
498665,17403,VEP,Gene,SNP
498666,17404,VEP,Gene,SNP
498667,17406,VEP,Gene,SNP
498362,17407,VEP,Gene,SNP
3182,17408,VEP,Gene,SNP
498668,17409,VEP,Gene,SNP
11137,17410,VEP,Gene,SNP
498362,17411,VEP,Gene,SNP
498362,17412,VEP,Gene,SNP
498561,17413,VEP,Gene,SNP
498669,17414,VEP,Gene,SNP
498670,17414,VEP,Gene,SNP
8861,17415,VEP,Gene,SNP
498671,17416,VEP,Gene,SNP
498362,17417,VEP,Gene,SNP
498424,17418,VEP,Gene,SNP
13958,17419,VEP,Gene,SNP
498672,17421,VEP,Gene,SNP
2859,17422,VEP,Gene,SNP
498638,17422,VEP,Gene,SNP
10358,17423,VEP,Gene,SNP
498362,17424,VEP,Gene,SNP
498362,17425,VEP,Gene,SNP
11300,17426,VEP,Gene,SNP
498673,17426,VEP,Gene,SNP
498386,17428,VEP,Gene,SNP
498387,17428,VEP,Gene,SNP
498674,17429,VEP,Gene,SNP
7690,17429,VEP,Gene,SNP
494116,17430,VEP,Gene,SNP
496887,17431,VEP,Gene,SNP
498442,17431,VEP,Gene,SNP
12353,17432,VEP,Gene,SNP
498386,17433,VEP,Gene,SNP
498434,17433,VEP,Gene,SNP
5932,17435,VEP,Gene,SNP
11306,17435,VEP,Gene,SNP
4159,17436,VEP,Gene,SNP
14232,17437,VEP,Gene,SNP
498675,17437,VEP,Gene,SNP
498434,17438,VEP,Gene,SNP
498386,17438,VEP,Gene,SNP
3181,17439,VEP,Gene,SNP
9578,17439,VEP,Gene,SNP
8861,17440,VEP,Gene,SNP
498444,17442,VEP,Gene,SNP
498376,17444,VEP,Gene,SNP
5913,17446,VEP,Gene,SNP
498386,17447,VEP,Gene,SNP
498466,17448,VEP,Gene,SNP
498365,17450,VEP,Gene,SNP
8823,17452,VEP,Gene,SNP
8830,17453,VEP,Gene,SNP
498362,17454,VEP,Gene,SNP
498362,17455,VEP,Gene,SNP
13052,17456,VEP,Gene,SNP
498676,17457,VEP,Gene,SNP
3181,17458,VEP,Gene,SNP
498677,17458,VEP,Gene,SNP
3181,17459,VEP,Gene,SNP
498677,17459,VEP,Gene,SNP
498414,17460,VEP,Gene,SNP
