Id,Name,Type,VectorableProperty
19030,Telomere Length (Principal Component 1),Phenotype,Telomere Length (Principal Component 1)
19032,Glomerular Load Of Uric Acid,Phenotype,Glomerular Load Of Uric Acid
19036,Low Hand Grip Strength (60 Years And Older) (Ewgsop),Phenotype,Low Hand Grip Strength (60 Years And Older) (Ewgsop)
19046,Craniofacial Microsomia,Phenotype,Craniofacial Microsomia
19048,Cognitive Function (Kinship Model),Phenotype,Cognitive Function (Kinship Model)
19050,Gamma-Cehc Levels In Elite Athletes,Phenotype,Gamma-Cehc Levels In Elite Athletes
19057,Hepatitis,Phenotype,Hepatitis
19059,Uterine Fibroids (Mtag),Phenotype,Uterine Fibroids (Mtag)
19061,Linoleoyl-Arachidonoyl-Glycerol (18:2/20:4) [1] Levels In Elite Athletes,Phenotype,Linoleoyl-Arachidonoyl-Glycerol (18:2/20:4) [1] Levels In Elite Athletes
19064,Guanine Nucleotide Exchange Factor Dbs Levels,Phenotype,Guanine Nucleotide Exchange Factor Dbs Levels
19067,Hypothyroidism,Phenotype,Hypothyroidism
19073,Covid-19 (Severe Vs Population) X Multiple Deprivation Index Interaction,Phenotype,Covid-19 (Severe Vs Population) X Multiple Deprivation Index Interaction
19076,Coagulation Factor Xa Levels,Phenotype,Coagulation Factor Xa Levels
19079,Ischemic Stroke (Large Artery Atherosclerosis),Phenotype,Ischemic Stroke (Large Artery Atherosclerosis)
19081,Preeclampsia Or Eclampsia,Phenotype,Preeclampsia Or Eclampsia
19084,Lung Function (Fev1/Fvc),Phenotype,Lung Function (Fev1/Fvc)
19088,Leucine Levels In Elite Athletes,Phenotype,Leucine Levels In Elite Athletes
19091,Vaginal Microbiome Relative Abundance (F_Lachnospiraceae),Phenotype,Vaginal Microbiome Relative Abundance (F_Lachnospiraceae)
19096,Propionylcarnitine (C3) Levels,Phenotype,Propionylcarnitine (C3) Levels
19098,Triglyceride Levels X Ssri Defined Daily Dose Interaction In Schizophrenia Or Bipolar Disorder,Phenotype,Triglyceride Levels X Ssri Defined Daily Dose Interaction In Schizophrenia Or Bipolar Disorder
19102,Vaginal Microbiome Metacyc Pathway (Pwy-7431|Aromatic Biogenic Amine Degradation (Bacteria)),Phenotype,Vaginal Microbiome Metacyc Pathway (Pwy-7431|Aromatic Biogenic Amine Degradation (Bacteria))
19104,Intelligence (Mtag),Phenotype,Intelligence (Mtag)
19107,Dental Development,Phenotype,Dental Development
19110,Irritable Temperament,Phenotype,Irritable Temperament
19115,Verbal Short Term Memory (Paragraph Recall Test),Phenotype,Verbal Short Term Memory (Paragraph Recall Test)
19118,Phospholipids To Total Lipids In Medium Hdl Percentage (Ukb Data Field 23639),Phenotype,Phospholipids To Total Lipids In Medium Hdl Percentage (Ukb Data Field 23639)
19120,Hippocampal Volume In Mild Cognitive Impairment,Phenotype,Hippocampal Volume In Mild Cognitive Impairment
19122,Tuberculosis,Phenotype,Tuberculosis
19124,Protocadherin-9 Levels,Phenotype,Protocadherin-9 Levels
19131,Nrcam/Pcdh17 Protein Level Ratio,Phenotype,Nrcam/Pcdh17 Protein Level Ratio
19133,Platelet Count During  Second Trimester Of Pregnancy,Phenotype,Platelet Count During  Second Trimester Of Pregnancy
19135,Middle Temporal Gyrus Volume,Phenotype,Middle Temporal Gyrus Volume
19137,Suicide,Phenotype,Suicide
19140,Serum Nickel Levels,Phenotype,Serum Nickel Levels
19143,Placental Abruption,Phenotype,Placental Abruption
19146,Reaction Time (Standard Gwa),Phenotype,Reaction Time (Standard Gwa)
19150,Concentration Of Very Large Vldl Particles,Phenotype,Concentration Of Very Large Vldl Particles
19152,Systolic Blood Pressure (Mtag),Phenotype,Systolic Blood Pressure (Mtag)
19154,Tauroursodeoxycholate Levels In Elite Athletes,Phenotype,Tauroursodeoxycholate Levels In Elite Athletes
19161,Diabetes (Standard Gwa),Phenotype,Diabetes (Standard Gwa)
19163,Smoking Status (Ever Vs Never Smokers),Phenotype,Smoking Status (Ever Vs Never Smokers)
19165,B Cell Lymphocyte Profile Difference,Phenotype,B Cell Lymphocyte Profile Difference
19169,Platelet Reactivity In Response To Clopidogrel Treatment,Phenotype,Platelet Reactivity In Response To Clopidogrel Treatment
19172,Acute Post-Radiotherapy Pain In Breast Cancer,Phenotype,Acute Post-Radiotherapy Pain In Breast Cancer
19174,Serum Levels Of Protein Apln,Phenotype,Serum Levels Of Protein Apln
19176,Multisite Chronic Pain,Phenotype,Multisite Chronic Pain
19180,Thrombocytopenia In Coronary Artery Bypass Surgery,Phenotype,Thrombocytopenia In Coronary Artery Bypass Surgery
19182,Inflammatory Or Infectious Upper Respiratory Disease,Phenotype,Inflammatory Or Infectious Upper Respiratory Disease
19188,Caudate Activity During Reward,Phenotype,Caudate Activity During Reward
19192,Schizophrenia-- Bipolar Disorder Or Recurrent Major Depressive Disorder X Sex Interaction (3Df),Phenotype,Schizophrenia-- Bipolar Disorder Or Recurrent Major Depressive Disorder X Sex Interaction (3Df)
19200,Autism Spectrum Disorder,Phenotype,Autism Spectrum Disorder
19203,Hemoglobin A1C Levels,Phenotype,Hemoglobin A1C Levels
19207,Rate Of Ventricular Enlargement,Phenotype,Rate Of Ventricular Enlargement
19209,Chronic Obstructive Pulmonary Disease (Severe),Phenotype,Chronic Obstructive Pulmonary Disease (Severe)
19222,Posterior Thalamic Nuclei Volume,Phenotype,Posterior Thalamic Nuclei Volume
19226,Serum Levels Of Protein Ambn,Phenotype,Serum Levels Of Protein Ambn
19230,Overall Survival In Serous Epithelial Ovarian Cancer Treated With Paclitaxel And Cisplatin,Phenotype,Overall Survival In Serous Epithelial Ovarian Cancer Treated With Paclitaxel And Cisplatin
19234,Concentration Of Medium Ldl Particles,Phenotype,Concentration Of Medium Ldl Particles
19236,Sphingomyelin_39:1_[M+H]1+ Levels,Phenotype,Sphingomyelin_39:1_[M+H]1+ Levels
19238,Cancer,Phenotype,Cancer
19241,Morning Person,Phenotype,Morning Person
19245,Multiple Myeloma (Hyperdiploidy),Phenotype,Multiple Myeloma (Hyperdiploidy)
19247,Severe Influenza A (H1N1) Infection,Phenotype,Severe Influenza A (H1N1) Infection
19249,Liver Fibrosis And Steatohepatitis Severity (Mri Ct1 Measure),Phenotype,Liver Fibrosis And Steatohepatitis Severity (Mri Ct1 Measure)
19251,Plasma Tetradecadienedioate (C14:2-Dc)* Levels In Chronic Kidney Disease,Phenotype,Plasma Tetradecadienedioate (C14:2-Dc)* Levels In Chronic Kidney Disease
19257,Complement C1Q Tumor Necrosis Factor-Related Protein 1 Levels,Phenotype,Complement C1Q Tumor Necrosis Factor-Related Protein 1 Levels
19259,Hepatitis B,Phenotype,Hepatitis B
19261,Basophil Percentage Of White Cells,Phenotype,Basophil Percentage Of White Cells
19264,Visfatin Levels,Phenotype,Visfatin Levels
19267,Sphingomyelin_33:1_[M+H]1+ Levels,Phenotype,Sphingomyelin_33:1_[M+H]1+ Levels
19273,Cathepsin L1 Levels,Phenotype,Cathepsin L1 Levels
19275,Maleylacetoacetate Isomerase Levels,Phenotype,Maleylacetoacetate Isomerase Levels
19277,1-Stearoyl-2-Oleoyl-Gpi (18:0/18:1) Levels In Elite Athletes,Phenotype,1-Stearoyl-2-Oleoyl-Gpi (18:0/18:1) Levels In Elite Athletes
19279,Alzheimer'S Disease Or Gastroesophageal Reflux Disease,Phenotype,Alzheimer'S Disease Or Gastroesophageal Reflux Disease
19282,Igg Glycosylation Patterns,Phenotype,Igg Glycosylation Patterns
19284,Diacylglycerol_42:7_[M+H-H2O]1+ Levels,Phenotype,Diacylglycerol_42:7_[M+H-H2O]1+ Levels
19288,Vaginal Microbiome Metacyc Pathway (Rump-Pwy|Formaldehyde Oxidation I),Phenotype,Vaginal Microbiome Metacyc Pathway (Rump-Pwy|Formaldehyde Oxidation I)
19291,Thioredoxin Domain-Containing Protein 5 Levels (Txndc5.11212.7.3),Phenotype,Thioredoxin Domain-Containing Protein 5 Levels (Txndc5.11212.7.3)
19292,Testasv_28 (Holdemanella) Prevalence,Phenotype,Testasv_28 (Holdemanella) Prevalence
19296,Major Coronary Event In Cardiovascular Disease (Time To Event) (Darapladib Treatment Interaction),Phenotype,Major Coronary Event In Cardiovascular Disease (Time To Event) (Darapladib Treatment Interaction)
19298,Familial Squamous Cell Lung Carcinoma,Phenotype,Familial Squamous Cell Lung Carcinoma
19301,Triglycerides In Small Ldl,Phenotype,Triglycerides In Small Ldl
19304,Bitter Alcoholic Beverage Consumption,Phenotype,Bitter Alcoholic Beverage Consumption
19310,X-21411 Levels,Phenotype,X-21411 Levels
19313,Iris Color (B* Coordinate),Phenotype,Iris Color (B* Coordinate)
19315,Serum Levels Of Protein Ptprn2,Phenotype,Serum Levels Of Protein Ptprn2
19317,Testasv_48 (Sutterella) Abundance,Phenotype,Testasv_48 (Sutterella) Abundance
19320,Seropositivity For Bacteroides Uniformis (Agilent_127067),Phenotype,Seropositivity For Bacteroides Uniformis (Agilent_127067)
19324,Tenofovir Clearance In Hiv Infection,Phenotype,Tenofovir Clearance In Hiv Infection
19329,N-Palmitoyl-Heptadecasphingosine (D17:1/16:0) Levels,Phenotype,N-Palmitoyl-Heptadecasphingosine (D17:1/16:0) Levels
19331,Sphingomyelin 24:0 Levels,Phenotype,Sphingomyelin 24:0 Levels
19333,Abdominal Fat Cell Number,Phenotype,Abdominal Fat Cell Number
19336,Clinical Ldl Cholesterol Levels,Phenotype,Clinical Ldl Cholesterol Levels
19342,Ectonucleoside Triphosphate Diphosphohydrolase 5 Levels,Phenotype,Ectonucleoside Triphosphate Diphosphohydrolase 5 Levels
19345,Triglyceride Levels X Loop Diuretics Use Interaction,Phenotype,Triglyceride Levels X Loop Diuretics Use Interaction
19350,Paired Immunoglobulin-Like Type 2 Receptor Alpha Levels (Pilra.8683.119.3),Phenotype,Paired Immunoglobulin-Like Type 2 Receptor Alpha Levels (Pilra.8683.119.3)
19355,Environmental Pollutants Exposure (Ac50 Low),Phenotype,Environmental Pollutants Exposure (Ac50 Low)
19359,Pallidum Volume,Phenotype,Pallidum Volume
19361,Problematic Alcohol Use,Phenotype,Problematic Alcohol Use
19367,Peanut Allergy,Phenotype,Peanut Allergy
19369,G_Parasutterella Prevalence,Phenotype,G_Parasutterella Prevalence
19373,Osm/Tgfa Protein Level Ratio,Phenotype,Osm/Tgfa Protein Level Ratio
19375,Vaginal Microbiome Relative Abundance (S_Lactobacillus Iners),Phenotype,Vaginal Microbiome Relative Abundance (S_Lactobacillus Iners)
19378,Aparc-Desikan Rh Area Cuneus,Phenotype,Aparc-Desikan Rh Area Cuneus
19379,Metabolite Peak Levels (Qi9774),Phenotype,Metabolite Peak Levels (Qi9774)
19386,Alpha-1-Antitrypsin Level In Chronic Kidney Disease With Hypertension And No Diabetes (3580_25),Phenotype,Alpha-1-Antitrypsin Level In Chronic Kidney Disease With Hypertension And No Diabetes (3580_25)
19390,Chronic Sinusitis,Phenotype,Chronic Sinusitis
19392,Cortical Surface Area (Visual Pc2),Phenotype,Cortical Surface Area (Visual Pc2)
19395,Plasma Free Amino Acid Levels (Adjusted For One Other Pfaa),Phenotype,Plasma Free Amino Acid Levels (Adjusted For One Other Pfaa)
19397,Systolic Blood Pressure (Standard Gwa),Phenotype,Systolic Blood Pressure (Standard Gwa)
19402,Diacylglycerol_38:6_[M+H-H2O]1+ Levels,Phenotype,Diacylglycerol_38:6_[M+H-H2O]1+ Levels
19405,Antipsychotic Drug Dosage In Schizophrenia Or Schizoaffective Disorder,Phenotype,Antipsychotic Drug Dosage In Schizophrenia Or Schizoaffective Disorder
19413,2-Stearoyl-Gpe (18:0) Levels,Phenotype,2-Stearoyl-Gpe (18:0) Levels
19417,Dapp1/Manf Protein Level Ratio,Phenotype,Dapp1/Manf Protein Level Ratio
19421,Aging (Eyeageacceleration),Phenotype,Aging (Eyeageacceleration)
19423,Cannabis Smoking Or Cigarette Smoking Or Schizophrenia,Phenotype,Cannabis Smoking Or Cigarette Smoking Or Schizophrenia
19428,Chronic Obstructive Pulmonary Disease In Ever Smokers,Phenotype,Chronic Obstructive Pulmonary Disease In Ever Smokers
19432,Eye Color,Phenotype,Eye Color
19434,Regional Cortical Thickness (Insula),Phenotype,Regional Cortical Thickness (Insula)
19436,Brown Vs. Black Hair Color,Phenotype,Brown Vs. Black Hair Color
19441,Cholesterol To Total Lipids Ratio In Very Small Vldl,Phenotype,Cholesterol To Total Lipids Ratio In Very Small Vldl
19446,Albumin Levels (Ukb Data Field 23479),Phenotype,Albumin Levels (Ukb Data Field 23479)
19449,Omega-6 Fatty Acids To Total Fatty Acids Percentage (Ukb Data Field 23452),Phenotype,Omega-6 Fatty Acids To Total Fatty Acids Percentage (Ukb Data Field 23452)
19452,Childhood Maltreatment,Phenotype,Childhood Maltreatment
19456,Dab2/Erbin Protein Level Ratio,Phenotype,Dab2/Erbin Protein Level Ratio
19462,Basophil Forward Scatter Distribution Width,Phenotype,Basophil Forward Scatter Distribution Width
19465,Receptor Tyrosine-Protein Kinase Erbb-3 Levels,Phenotype,Receptor Tyrosine-Protein Kinase Erbb-3 Levels
19472,Risk-Taking Behavior (Multivariate Analysis),Phenotype,Risk-Taking Behavior (Multivariate Analysis)
19474,Free Cholesterol In Large Vldl (Ukb Data Field 23500),Phenotype,Free Cholesterol In Large Vldl (Ukb Data Field 23500)
19477,Lung Cancer In Ever Smokers,Phenotype,Lung Cancer In Ever Smokers
19480,Lysophosphatidylethanolamine (17:0) [Sn2] Levels,Phenotype,Lysophosphatidylethanolamine (17:0) [Sn2] Levels
19484,Glomerular Filtration Rate (Creatinine),Phenotype,Glomerular Filtration Rate (Creatinine)
19488,Total Cholesterol In Hdl2,Phenotype,Total Cholesterol In Hdl2
19489,Thyroid Hormone Levels,Phenotype,Thyroid Hormone Levels
19492,Preeclampsia Or Other Maternal Hypertension (Maternal Genotype Effect),Phenotype,Preeclampsia Or Other Maternal Hypertension (Maternal Genotype Effect)
19497,Skin Color (Fitzpatrick Scale),Phenotype,Skin Color (Fitzpatrick Scale)
19499,Phosphatidylcholines Levels (Ukb Data Field 23437),Phenotype,Phosphatidylcholines Levels (Ukb Data Field 23437)
19501,Diffusing Capacity Of Carbon Monoxide,Phenotype,Diffusing Capacity Of Carbon Monoxide
19505,Total Cholesterol Levels In Very Large Hdl,Phenotype,Total Cholesterol Levels In Very Large Hdl
19508,Hdl Cholesterol Levels X Alcohol Consumption (Drinkers Vs Non-Drinkers) Interaction (2Df),Phenotype,Hdl Cholesterol Levels X Alcohol Consumption (Drinkers Vs Non-Drinkers) Interaction (2Df)
19512,Matrix-Remodeling-Associated Protein 8 Levels,Phenotype,Matrix-Remodeling-Associated Protein 8 Levels
19515,Phosphatidylethanolamine(36:4)_[M-H]1- Levels,Phenotype,Phosphatidylethanolamine(36:4)_[M-H]1- Levels
19517,Insulin-Like Growth Factor 1 Levels,Phenotype,Insulin-Like Growth Factor 1 Levels
19519,Monoclonal Gammopathy Of Undetermined Significance,Phenotype,Monoclonal Gammopathy Of Undetermined Significance
19521,Phosphatidylcholine_33:4_[M+H]1+/Phosphatidylethanolamine_36:4_[M+H]1+/Phosphatidate_38:5_[M+Nh4]1+ Levels,Phenotype,Phosphatidylcholine_33:4_[M+H]1+/Phosphatidylethanolamine_36:4_[M+H]1+/Phosphatidate_38:5_[M+Nh4]1+ Levels
19525,Triglycerides To Total Lipids In Small Hdl Percentage (Ukb Data Field 23648),Phenotype,Triglycerides To Total Lipids In Small Hdl Percentage (Ukb Data Field 23648)
19527,Hip Minimal Joint Space Width,Phenotype,Hip Minimal Joint Space Width
19531,1-Palmitoyl-Gpe (16:0) Levels,Phenotype,1-Palmitoyl-Gpe (16:0) Levels
19535,Sphingomyelins Levels (Ukb Data Field 23438),Phenotype,Sphingomyelins Levels (Ukb Data Field 23438)
19537,Tourette Syndrome,Phenotype,Tourette Syndrome
19546,Aspartate Aminotransferase To Alanine Aminotransferase Ratio,Phenotype,Aspartate Aminotransferase To Alanine Aminotransferase Ratio
19548,Febrile Seizures (Mmr Vaccine-Related),Phenotype,Febrile Seizures (Mmr Vaccine-Related)
19550,Triglycerides To Total Lipids In Large Vldl Percentage (Ukb Data Field 23593),Phenotype,Triglycerides To Total Lipids In Large Vldl Percentage (Ukb Data Field 23593)
19552,High-Sensitivity Cardiac Troponin I Concentration,Phenotype,High-Sensitivity Cardiac Troponin I Concentration
19554,Ppp1R12A/Txndc5 Protein Level Ratio,Phenotype,Ppp1R12A/Txndc5 Protein Level Ratio
19556,Triglycerides To Total Lipids Ratio In Very Large Vldl,Phenotype,Triglycerides To Total Lipids Ratio In Very Large Vldl
19558,Phosphatidylethanolamine(36:4)_[M+H]1+ Levels,Phenotype,Phosphatidylethanolamine(36:4)_[M+H]1+ Levels
19562,Urinary Albumin-To-Creatinine Ratio,Phenotype,Urinary Albumin-To-Creatinine Ratio
19564,Predicted Developmental Stuttering,Phenotype,Predicted Developmental Stuttering
19566,Free Cholesterol To Total Lipids Ratio In Large Vldl,Phenotype,Free Cholesterol To Total Lipids Ratio In Large Vldl
19568,Age-Related Macular Degeneration (Snp X Mitochondrial A4917G Interaction),Phenotype,Age-Related Macular Degeneration (Snp X Mitochondrial A4917G Interaction)
19571,Fasting Total Cholesterol In Idl,Phenotype,Fasting Total Cholesterol In Idl
19572,Phosphatidylcholine_35:4_[M+H]1+/Phosphatidylethanolamine_38:4_[M+H]1+/Phosphatidate_40:5_[M+Nh4]1+ Levels,Phenotype,Phosphatidylcholine_35:4_[M+H]1+/Phosphatidylethanolamine_38:4_[M+H]1+/Phosphatidate_40:5_[M+Nh4]1+ Levels
19574,Systolic Blood Pressure X Smoking Status (Ever Vs Never) Interaction (2Df Test),Phenotype,Systolic Blood Pressure X Smoking Status (Ever Vs Never) Interaction (2Df Test)
19576,Free Cholesterol Levels In Large Hdl,Phenotype,Free Cholesterol Levels In Large Hdl
19578,Dual Specificity Mitogen-Activated Protein Kinase Kinase 1 Levels,Phenotype,Dual Specificity Mitogen-Activated Protein Kinase Kinase 1 Levels
19580,Phosphatidylcholine Acyl-Alkyl C36:3 Levels,Phenotype,Phosphatidylcholine Acyl-Alkyl C36:3 Levels
19583,Periventricular White Matter Hyperintensities,Phenotype,Periventricular White Matter Hyperintensities
19587,Cholesterol To Total Lipids Ratio In Large Hdl,Phenotype,Cholesterol To Total Lipids Ratio In Large Hdl
19588,General Risk Tolerance (Mtag),Phenotype,General Risk Tolerance (Mtag)
19591,Phosphatidylethanolamine (18:0_20:4) Levels,Phenotype,Phosphatidylethanolamine (18:0_20:4) Levels
19593,Global Cognition (Mini Mental State Examination),Phenotype,Global Cognition (Mini Mental State Examination)
19595,Emphysema Distribution In Smoking,Phenotype,Emphysema Distribution In Smoking
19599,Urea Levels,Phenotype,Urea Levels
19602,Myeloid White Cell Count,Phenotype,Myeloid White Cell Count
19604,Glomerular Filtration Rate In Non Diabetics (Creatinine),Phenotype,Glomerular Filtration Rate In Non Diabetics (Creatinine)
19608,Liver Enzyme Levels (Gamma-Glutamyl Transferase),Phenotype,Liver Enzyme Levels (Gamma-Glutamyl Transferase)
19612,Schizophrenia X Sex Interaction,Phenotype,Schizophrenia X Sex Interaction
19614,Aparc-A2009S Lh Area S-Intrapariet+P-Trans,Phenotype,Aparc-A2009S Lh Area S-Intrapariet+P-Trans
19616,Schizophrenia Or Er Positive Breast Cancer (Pleiotropy),Phenotype,Schizophrenia Or Er Positive Breast Cancer (Pleiotropy)
19619,Axin1/Clip2 Protein Level Ratio,Phenotype,Axin1/Clip2 Protein Level Ratio
19627,Phospholipid Levels In Hdl,Phenotype,Phospholipid Levels In Hdl
19631,Western Dietary Pattern,Phenotype,Western Dietary Pattern
19635,Fibrinogen Levels Or Factor Vii Levels Or Factor Xi Levels Or Tissue Plasminogen Activator Levels (Pleiotropy),Phenotype,Fibrinogen Levels Or Factor Vii Levels Or Factor Xi Levels Or Tissue Plasminogen Activator Levels (Pleiotropy)
19639,Ischemic Stroke Or Fibrinogen Levels (Pleiotropy),Phenotype,Ischemic Stroke Or Fibrinogen Levels (Pleiotropy)
19641,Descending Aorta Minimum Area,Phenotype,Descending Aorta Minimum Area
19644,Free Cholesterol To Total Lipids Ratio In Very Large Vldl,Phenotype,Free Cholesterol To Total Lipids Ratio In Very Large Vldl
19647,3-(4-Hydroxyphenyl)Lactate Levels,Phenotype,3-(4-Hydroxyphenyl)Lactate Levels
19650,Circulating Leptin Levels,Phenotype,Circulating Leptin Levels
19654,Serum 25-Hydroxyvitamin D Levels (Conditioned On Bmi),Phenotype,Serum 25-Hydroxyvitamin D Levels (Conditioned On Bmi)
19657,Lysophosphatidylcholine_16:0_[M+H]1+/Lysophosphatidylethanolamine_19:0_[M+H]1+ Levels,Phenotype,Lysophosphatidylcholine_16:0_[M+H]1+/Lysophosphatidylethanolamine_19:0_[M+H]1+ Levels
19660,Total Lipids In Large Vldl (Ukb Data Field 23496),Phenotype,Total Lipids In Large Vldl (Ukb Data Field 23496)
19662,Alpha-Hydroxyisovalerate Levels,Phenotype,Alpha-Hydroxyisovalerate Levels
19664,Homeostasis Model Assessment Of Insulin Resistance (Dietary Factor Interaction),Phenotype,Homeostasis Model Assessment Of Insulin Resistance (Dietary Factor Interaction)
19666,Snoring,Phenotype,Snoring
19668,Phosphatidylcholine_34:2_[M+H]1+/Phosphatidylethanolamine_37:2_[M+H]1+/Phosphatidate_39:3_[M+Nh4]1+ Levels,Phenotype,Phosphatidylcholine_34:2_[M+H]1+/Phosphatidylethanolamine_37:2_[M+H]1+/Phosphatidate_39:3_[M+Nh4]1+ Levels
19670,Total Cholesterol Minus Hdl-C Levels (Ukb Data Field 23401),Phenotype,Total Cholesterol Minus Hdl-C Levels (Ukb Data Field 23401)
19672,Pelvic Organ Prolapse X Maximum Birth Weight Interaction,Phenotype,Pelvic Organ Prolapse X Maximum Birth Weight Interaction
19678,Caffeine Consumption From Tea,Phenotype,Caffeine Consumption From Tea
19680,Urine X-24339 Levels In Chronic Kidney Disease,Phenotype,Urine X-24339 Levels In Chronic Kidney Disease
19682,1-Dihomo-Linolenoyl-Gpe (20:3N3 Or 6) Levels,Phenotype,1-Dihomo-Linolenoyl-Gpe (20:3N3 Or 6) Levels
19692,Serum Levels Of Protein Ccl22,Phenotype,Serum Levels Of Protein Ccl22
19694,Early-Onset Schizophrenia,Phenotype,Early-Onset Schizophrenia
19697,Principal Component-Derived Dietary Pattern 43,Phenotype,Principal Component-Derived Dietary Pattern 43
19701,Iga Nephropathy,Phenotype,Iga Nephropathy
19703,Plasma Anastrozole Concentration In Anastrozole-Treated Estrogen Receptor Positive Breast Cancer,Phenotype,Plasma Anastrozole Concentration In Anastrozole-Treated Estrogen Receptor Positive Breast Cancer
19705,Free Cholesterol To Total Lipids In Small Hdl Percentage (Ukb Data Field 23647),Phenotype,Free Cholesterol To Total Lipids In Small Hdl Percentage (Ukb Data Field 23647)
19708,Mean Platelet Volume During The Postpartum Period,Phenotype,Mean Platelet Volume During The Postpartum Period
19711,Serum Levels Of Protein Pomc,Phenotype,Serum Levels Of Protein Pomc
19713,Interleukin-34 Levels,Phenotype,Interleukin-34 Levels
19718,Dipeptidase 2 Levels,Phenotype,Dipeptidase 2 Levels
19722,Abdominal Subcutaneous Adipose Tissue Volume,Phenotype,Abdominal Subcutaneous Adipose Tissue Volume
19724,Alcohol Consumption (Drinks Per Week),Phenotype,Alcohol Consumption (Drinks Per Week)
19731,Glaucoma,Phenotype,Glaucoma
19733,Cocaine Dependence,Phenotype,Cocaine Dependence
19739,Response To Placebo Treatment In Childhood Asthma (Fvc Change),Phenotype,Response To Placebo Treatment In Childhood Asthma (Fvc Change)
19742,Bitter Non-Alcoholic Beverage Consumption,Phenotype,Bitter Non-Alcoholic Beverage Consumption
19744,Attention Deficit Hyperactivity Disorder (Inattention Symptoms),Phenotype,Attention Deficit Hyperactivity Disorder (Inattention Symptoms)
19747,Glycoprotein Acetyls Levels,Phenotype,Glycoprotein Acetyls Levels
19751,Phosphatidylethanolamine(40:2)_[M-H]1- Levels,Phenotype,Phosphatidylethanolamine(40:2)_[M-H]1- Levels
19753,Node-Level Brain Connectivity (Multivariate Analysis),Phenotype,Node-Level Brain Connectivity (Multivariate Analysis)
19756,Axin1/Itgb1Bp2 Protein Level Ratio,Phenotype,Axin1/Itgb1Bp2 Protein Level Ratio
19759,Subjective Well-Being,Phenotype,Subjective Well-Being
19761,Hair Colour (Natural-- Before Greying): Red (Ukb Data Field 1747_2),Phenotype,Hair Colour (Natural-- Before Greying): Red (Ukb Data Field 1747_2)
19764,Free Cholesterol In Very Small Vldl (Ukb Data Field 23521),Phenotype,Free Cholesterol In Very Small Vldl (Ukb Data Field 23521)
19766,Chronic Obstructive Pulmonary Disease X Ever Smoker Interaction (2Df),Phenotype,Chronic Obstructive Pulmonary Disease X Ever Smoker Interaction (2Df)
19771,Total Lipids In Very Large Vldl,Phenotype,Total Lipids In Very Large Vldl
19776,Phosphatidylcholine-O_34:1_[M+H]1+/Phosphatidylcholine-P_34:0_[M+H]1+/Phosphatidylethanolamine-O_37:1_[M+H]1+ Levels,Phenotype,Phosphatidylcholine-O_34:1_[M+H]1+/Phosphatidylcholine-P_34:0_[M+H]1+/Phosphatidylethanolamine-O_37:1_[M+H]1+ Levels
19781,Total Cholesterol Levels (Mtag),Phenotype,Total Cholesterol Levels (Mtag)
19783,Chronic Graft-Versus-Host Disease (Recipient Effect),Phenotype,Chronic Graft-Versus-Host Disease (Recipient Effect)
19786,Breast Dense Area,Phenotype,Breast Dense Area
19789,Cd19 On Unswitched Memory B Cell,Phenotype,Cd19 On Unswitched Memory B Cell
19791,F-Highly Palatable Foods Liking (Derived Food-Liking Factor),Phenotype,F-Highly Palatable Foods Liking (Derived Food-Liking Factor)
19793,Body Mass Index (Age>50),Phenotype,Body Mass Index (Age>50)
19799,Metabolite Levels (Cysteinylglycine Disulfide),Phenotype,Metabolite Levels (Cysteinylglycine Disulfide)
19801,Mannitol/Sorbitol Levels,Phenotype,Mannitol/Sorbitol Levels
19803,Phospholipids In Large Vldl (Ukb Data Field 23497),Phenotype,Phospholipids In Large Vldl (Ukb Data Field 23497)
19806,Red Blood Cell Traits,Phenotype,Red Blood Cell Traits
19810,Vaginal Microbiome Metacyc Pathway (Pwy-5121|Superpathway Of Geranylgeranyl Diphosphate Biosynthesis Ii (Via Mep)),Phenotype,Vaginal Microbiome Metacyc Pathway (Pwy-5121|Superpathway Of Geranylgeranyl Diphosphate Biosynthesis Ii (Via Mep))
19812,Cd64 On Cd14+ Cd16+ Monocyte,Phenotype,Cd64 On Cd14+ Cd16+ Monocyte
19821,Testicular Germ Cell Tumor,Phenotype,Testicular Germ Cell Tumor
19824,Body Fat Distribution (Arm Fat Ratio),Phenotype,Body Fat Distribution (Arm Fat Ratio)
19828,Testosterone Levels,Phenotype,Testosterone Levels
19831,T-Cell Receptor Clonality In Colorectal Cancer,Phenotype,T-Cell Receptor Clonality In Colorectal Cancer
19833,C-Type Lectin Domain Family 2 Member D Levels (Clec2D.7054.87.3),Phenotype,C-Type Lectin Domain Family 2 Member D Levels (Clec2D.7054.87.3)
19834,Myopia (Pathological),Phenotype,Myopia (Pathological)
19837,Emphysema Annual Change Measurement In Smokers (Percent Low Attenuation Area),Phenotype,Emphysema Annual Change Measurement In Smokers (Percent Low Attenuation Area)
19839,Aurora Kinase B Levels (Aurkb.3346.72.2),Phenotype,Aurora Kinase B Levels (Aurkb.3346.72.2)
19841,25-Hydroxyvitamin D Levels (Skin Colour Stratified),Phenotype,25-Hydroxyvitamin D Levels (Skin Colour Stratified)
19843,Reaction Time,Phenotype,Reaction Time
19848,Systemic Lupus Erythematosus And Systemic Sclerosis,Phenotype,Systemic Lupus Erythematosus And Systemic Sclerosis
