Id,Name,Type
1015,BIRC2,Gene
1016,AZD5582,Chemical Compound
1017,BIRC3,Gene
1018,XIAP,Gene
1019,AZD6482,Chemical Compound
1020,ATR,Gene
1021,AZD6738,Chemical Compound
1022,AZD6765,Chemical Compound
1023,PDK1,Gene
1024,AZD7545,Chemical Compound
1025,AZD7687,Chemical Compound
1026,CHEK1,Gene
1027,AZD7762,Chemical Compound
1028,CHEK2,Gene
1029,AZD8055,Chemical Compound
1030,AZD8186,Chemical Compound
1031,MAP3K1,Gene
1032,AZD8330,Chemical Compound
1033,AZD8835,Chemical Compound
1034,AZD8931,Chemical Compound
1035,ERBB3,Gene
1036,AZD9272,Chemical Compound
1037,AZD9496,Chemical Compound
1038,ELANE,Gene
1039,AZD9668,Chemical Compound
1040,AKR1D1,Gene
1041,azelaic-acid,Chemical Compound
1042,SRD5A2,Gene
1043,azelastine,Chemical Compound
1044,AGER,Gene
1045,azeliragon,Chemical Compound
1046,azelnidipine,Chemical Compound
1047,AGTR1,Gene
1048,azilsartan,Chemical Compound
1049,AGTR2,Gene
1050,azilsartan-medoxomil,Chemical Compound
1051,azimilide,Chemical Compound
1052,MLNR,Gene
1053,azithromycin,Chemical Compound
1054,SRC,Gene
1055,AZM-475271,Chemical Compound
1056,SLC12A1,Gene
1057,azosemide,Chemical Compound
1058,SLC12A2,Gene
1059,DYRK1B,Gene
1060,AZ191,Chemical Compound
1061,AZ20,Chemical Compound
1062,SMYD2,Gene
1063,AZ505,Chemical Compound
1064,AZ5104,Chemical Compound
1065,AZ960,Chemical Compound
1066,PNKP,Gene
1067,A12B4C3,Chemical Compound
1068,ICAM1,Gene
1069,A205804,Chemical Compound
1070,A61603,Chemical Compound
1071,A66,Chemical Compound
1072,A740003,Chemical Compound
1073,A77636,Chemical Compound
1074,A922500,Chemical Compound
1075,IDE,Gene
1076,bacitracin,Chemical Compound
1077,baclofen,Chemical Compound
1078,KCTD12,Gene
1079,KCTD16,Gene
1080,KCTD8,Gene
1081,BADGE,Chemical Compound
1082,bafetinib,Chemical Compound
1083,BCR,Gene
1084,LYN,Gene
1085,BAG-956,Chemical Compound
1086,baicalein,Chemical Compound
1087,GLO1,Gene
1088,PREP,Gene
1089,SELL,Gene
1090,baicalin,Chemical Compound
1091,bakuchiol,Chemical Compound
1092,balaglitazone,Chemical Compound
1093,CTSK,Gene
1094,balicatib,Chemical Compound
1095,balsalazide,Chemical Compound
1096,bambuterol,Chemical Compound
1097,BAX,Gene
1098,BAM7,Chemical Compound
1099,OPRL1,Gene
1100,BAN-ORL-24,Chemical Compound
1101,banoxantrone,Chemical Compound
1102,barasertib,Chemical Compound
1103,barasertib-HQPA,Chemical Compound
1104,bardoxolone,Chemical Compound
1105,bardoxolone-methyl,Chemical Compound
1106,baricitinib,Chemical Compound
1107,basimglurant,Chemical Compound
1108,ADAM28,Gene
1109,batimastat,Chemical Compound
1110,ADAMTS5,Gene
1111,MMP16,Gene
1112,MMP2,Gene
1113,MMP8,Gene
1114,bavisant,Chemical Compound
1115,BAX-channel-blocker,Chemical Compound
1116,BAY-K-8644-(s)-(-),Chemical Compound
1117,BAY-11-7082,Chemical Compound
1118,BAY-11-7085,Chemical Compound
1119,GUCY1A3,Gene
1120,BAY-41-2272,Chemical Compound
1121,GUCY1B3,Gene
1122,BAY-60-6583,Chemical Compound
1123,PDE2A,Gene
1124,BAY-60-7550,Chemical Compound
1125,SYK,Gene
1126,BAY-61-3606,Chemical Compound
1127,BAY-87-2243,Chemical Compound
1128,bazedoxifene,Chemical Compound
1129,ZNF215,Gene
1130,BAZ2-ICR,Chemical Compound
1131,BC-11,Chemical Compound
1132,BCTC,Chemical Compound
1133,CFD,Gene
1134,BCX-1470,Chemical Compound
1135,BD-1047,Chemical Compound
1136,BD-1063,Chemical Compound
1137,BE-2254,Chemical Compound
1138,beclomethasone,Chemical Compound
1139,GPR97,Gene
1140,beclomethasone-dipropionate,Chemical Compound
1141,begacestat,Chemical Compound
1142,belinostat,Chemical Compound
1143,HDAC10,Gene
1144,HDAC11,Gene
1145,HDAC4,Gene
1146,HDAC5,Gene
1147,HDAC7,Gene
1148,HDAC9,Gene
1149,bemegride,Chemical Compound
1150,bemesetron,Chemical Compound
1151,ACLY,Gene
1152,bempedoic-acid,Chemical Compound
1153,benazepril,Chemical Compound
1154,bendazac,Chemical Compound
1155,bendroflumethiazide,Chemical Compound
1156,SLC12A3,Gene
1157,benfluorex,Chemical Compound
1158,CYP1A1,Gene
1159,benfluralin,Chemical Compound
1160,CYP1A2,Gene
1161,SULT2A1,Gene
1162,UGT1A1,Gene
1163,benfotiamine,Chemical Compound
1164,benidipine,Chemical Compound
1165,benperidol,Chemical Compound
1166,benproperine,Chemical Compound
1167,DDC,Gene
1168,benserazide,Chemical Compound
1169,HPN,Gene
1170,bentiromide,Chemical Compound
1171,benzamil,Chemical Compound
1172,ABCC1,Gene
1173,benzbromarone,Chemical Compound
1174,benzethonium,Chemical Compound
1175,benzocaine,Chemical Compound
1176,DAO,Gene
1177,benzoic-acid,Chemical Compound
1178,HRSP12,Gene
1179,RAB9A,Gene
1180,benzoin,Chemical Compound
1181,benzonatate,Chemical Compound
1182,benzoquinonium-dibromide,Chemical Compound
1183,CCKAR,Gene
1184,benzotript,Chemical Compound
1185,CCKBR,Gene
1186,benzthiazide,Chemical Compound
1187,benztropine-mesylate,Chemical Compound
1188,LIPE,Gene
1189,benzyl-benzoate,Chemical Compound
1190,bepotastine,Chemical Compound
1191,KCNQ4,Gene
1192,bepridil,Chemical Compound
1193,LDLR,Gene
1194,berberine,Chemical Compound
1195,bergenin,Chemical Compound
1196,APP,Gene
1197,beta-amyloid-synthesis-inhibitor,Chemical Compound
1198,beta-CCB,Chemical Compound
1199,beta-elemene,Chemical Compound
1200,beta-funaltrexamine,Chemical Compound
1201,beta-hydroxy-beta-methylbutyrate,Chemical Compound
1202,beta-hydroxybutyrate,Chemical Compound
1203,beta-lapachone,Chemical Compound
1204,betahistine,Chemical Compound
1205,betamethasone,Chemical Compound
1206,betamethasone-acetate,Chemical Compound
1207,betamethasone-dipropionate,Chemical Compound
1208,betamethasone-valerate,Chemical Compound
1209,betaxolol,Chemical Compound
1210,betazole,Chemical Compound
1211,bethanechol,Chemical Compound
1212,GLP1R,Gene
1213,BETP,Chemical Compound
1214,betrixaban,Chemical Compound
1215,GPBAR1,Gene
1216,betulinic-acid,Chemical Compound
1217,bexarotene,Chemical Compound
1218,PPARA,Gene
1219,bezafibrate,Chemical Compound
1220,PPARD,Gene
1221,BGT226,Chemical Compound
1222,ATP2A1,Gene
1223,BHQ,Chemical Compound
1224,RPS6KA1,Gene
1225,BI-D1870,Chemical Compound
1226,RPS6KA2,Gene
1227,BI-2536,Chemical Compound
1228,PLK1,Gene
1229,PLK2,Gene
1230,PLK3,Gene
1231,BI-78D3,Chemical Compound
1232,BI-847325,Chemical Compound
1233,CALCA,Gene
1234,BIBN4096,Chemical Compound
1235,CALCRL,Gene
1236,RAMP1,Gene
1237,TERT,Gene
1238,BIBR-1532,Chemical Compound
1239,BIBU-1361,Chemical Compound
1240,BIBX-1382,Chemical Compound
1241,bicalutamide,Chemical Compound
1242,bicuculline-(+),Chemical Compound
1243,KCNN1,Gene
1244,HSPA1A,Gene
1245,bicyclol,Chemical Compound
1246,HSPB1,Gene
1247,bifemelane,Chemical Compound
1248,MAOB,Gene
1249,BIIB021,Chemical Compound
1250,bilastine,Chemical Compound
1251,bilobalide,Chemical Compound
1252,AKR1C3,Gene
1253,bimatoprost,Chemical Compound
1254,PTGFR,Gene
1255,BIMU-8,Chemical Compound
1256,GRM2,Gene
1257,BINA,Chemical Compound
1258,CCL2,Gene
1259,bindarit,Chemical Compound
1260,CCL7,Gene
1261,CCL8,Gene
1262,binimetinib,Chemical Compound
1263,ITGA4,Gene
1264,BIO-1211,Chemical Compound
1265,BIO-5192,Chemical Compound
1266,ACACA,Gene
1267,biotin,Chemical Compound
1268,HLCS,Gene
1269,MCCC1,Gene
1270,MCCC2,Gene
1271,PC,Gene
1272,PCCA,Gene
1273,PCCB,Gene
1274,SLC5A6,Gene
1275,CTSC,Gene
1276,bipenamol,Chemical Compound
1277,biperiden,Chemical Compound
1278,birinapant,Chemical Compound
1279,BIRT-377,Chemical Compound
1280,PTPN1,Gene
1281,bis(maltolato)oxovanadium(IV),Chemical Compound
1282,bisindolylmaleimide-IX,Chemical Compound
1283,LCK,Gene
1284,PRKCA,Gene
1285,RPS6KB1,Gene
1286,SIRT1,Gene
1287,NOS1,Gene
1288,bismuth-subgallate,Chemical Compound
1289,bisoprolol,Chemical Compound
1290,bisphenol-A,Chemical Compound
1291,bithionol,Chemical Compound
1292,MCL1,Gene
1293,bitopertin,Chemical Compound
1294,bivalirudin,Chemical Compound
1295,BIX-01294,Chemical Compound
1296,MAP2K5,Gene
1297,BIX-02188,Chemical Compound
1298,BIX-02189,Chemical Compound
1299,MAPK7,Gene
1300,MYH14,Gene
1301,blebbistatin-(+/-),Chemical Compound
1302,MYH2,Gene
1303,blonanserin,Chemical Compound
1304,BLU9931,Chemical Compound
1305,BML-190,Chemical Compound
1306,CCR2,Gene
1307,BMS-CCR2-22,Chemical Compound
1308,BMS-182874,Chemical Compound
1309,KCNMA1,Gene
1310,BMS-191011,Chemical Compound
1311,BMS-265246,Chemical Compound
1312,FABP4,Gene
1313,BMS-309403,Chemical Compound
1314,BMS-345541,Chemical Compound
1315,BMS-387032,Chemical Compound
1316,MC1R,Gene
1317,BMS-470539,Chemical Compound
1318,BMS-536924,Chemical Compound
1319,CCNE1,Gene
1320,BMS-566419,Chemical Compound
1321,ITGAL,Gene
1322,BMS-587101,Chemical Compound
1323,ITGB2,Gene
1324,BMS-599626,Chemical Compound
1325,BMS-649,Chemical Compound
1326,BMS-688521,Chemical Compound
1327,BMS-690514,Chemical Compound
1328,BMS-754807,Chemical Compound
1329,AXL,Gene
1330,BMS-777607,Chemical Compound
1331,MERTK,Gene
1332,MST1R,Gene
1333,TYRO3,Gene
1334,BMS-817378,Chemical Compound
1335,SMO,Gene
1336,BMS-833923,Chemical Compound
1337,CDC7,Gene
1338,BMS-863233,Chemical Compound
1339,LPAR1,Gene
1340,BMS-986020,Chemical Compound
1341,BMY-14802,Chemical Compound
1342,BMY-45778,Chemical Compound
1343,BMY-7378,Chemical Compound
1344,BNTX,Chemical Compound
1345,CMA1,Gene
1346,boceprevir,Chemical Compound
1347,CTSA,Gene
1348,CTSF,Gene
1349,CTSL,Gene
1350,CTSS,Gene
1351,PSMA1,Gene
1352,bortezomib,Chemical Compound
1353,PSMA2,Gene
1354,PSMA3,Gene
1355,PSMA4,Gene
1356,PSMA5,Gene
1357,PSMA6,Gene
1358,PSMA7,Gene
1359,PSMA8,Gene
1360,PSMB1,Gene
1361,PSMB10,Gene
1362,PSMB11,Gene
1363,PSMB2,Gene
1364,PSMB3,Gene
1365,PSMB4,Gene
1366,PSMB5,Gene
1367,PSMB6,Gene
1368,PSMB7,Gene
1369,PSMB8,Gene
1370,PSMB9,Gene
1371,PSMD1,Gene
1372,PSMD2,Gene
1373,bosentan,Chemical Compound
1374,bosutinib,Chemical Compound
1375,CAMK1D,Gene
1376,CAMK2G,Gene
1377,FRK,Gene
1378,FYN,Gene
1379,HCK,Gene
1380,MAP3K2,Gene
1381,MAP4K5,Gene
1382,STK10,Gene
1383,STK24,Gene
1384,STK4,Gene
1385,TXK,Gene
1386,BP-554,Chemical Compound
1387,BP-897,Chemical Compound
1388,BQ-123,Chemical Compound
1389,BQ-788,Chemical Compound
1390,RALA,Gene
1391,BQU57,Chemical Compound
1392,RALB,Gene
1393,BRD4770,Chemical Compound
1394,BRD7389,Chemical Compound
1395,BRD9876,Chemical Compound
1396,ARF1,Gene
1397,brefeldin-A,Chemical Compound
1398,CYTH2,Gene
1399,bremelanotide,Chemical Compound
1400,MC2R,Gene
1401,MC3R,Gene
1402,MC4R,Gene
1403,MC5R,Gene
1404,DHODH,Gene
1405,brequinar,Chemical Compound
1406,bretazenil,Chemical Compound
1407,bretylium,Chemical Compound
1408,brexpiprazole,Chemical Compound
1409,briciclib,Chemical Compound
1410,brigatinib,Chemical Compound
1411,brimonidine,Chemical Compound
1412,brinzolamide,Chemical Compound
1413,CA5A,Gene
1414,brivanib,Chemical Compound
1415,brivanib-alaninate,Chemical Compound
1416,BRL-15572,Chemical Compound
1417,LPL,Gene
1418,BRL-26314,Chemical Compound
1419,BRL-37344,Chemical Compound
1420,BRL-44408,Chemical Compound
1421,PDE7A,Gene
1422,BRL-50481,Chemical Compound
1423,PDE7B,Gene
1424,BRL-52537,Chemical Compound
1425,BRL-54443,Chemical Compound
1426,brolitene,Chemical Compound
1427,bromfenac,Chemical Compound
1428,bromocriptine,Chemical Compound
1429,bromopride,Chemical Compound
1430,bromperidol,Chemical Compound
1431,brompheniramine,Chemical Compound
1432,broxaterol,Chemical Compound
1433,brucine,Chemical Compound
1434,BS-181,Chemical Compound
1435,ATP5F1,Gene
1436,BTB06584,Chemical Compound
1437,KIF18A,Gene
1438,BTB1,Chemical Compound
1439,BTS-54505,Chemical Compound
1440,BTS-72664,Chemical Compound
1441,ITGA2,Gene
1442,BTT-3033,Chemical Compound
1443,BU-224,Chemical Compound
1444,bucladesine,Chemical Compound
1445,buclizine,Chemical Compound
1446,budesonide,Chemical Compound
1447,budipine,Chemical Compound
1448,bufexamac,Chemical Compound
1449,buflomedil,Chemical Compound
1450,bumetanide,Chemical Compound
1451,GPR35,Gene
1452,SLC12A4,Gene
1453,SLC12A5,Gene
1454,bunazosin,Chemical Compound
1455,buparlisib,Chemical Compound
1456,buphenine,Chemical Compound
1457,bupicomide,Chemical Compound
1458,bupivacaine,Chemical Compound
1459,bupranolol,Chemical Compound
1460,bupropion,Chemical Compound
1461,buspirone,Chemical Compound
1462,TPP2,Gene
1463,butabindide,Chemical Compound
1464,butaclamol,Chemical Compound
1465,butalbital,Chemical Compound
1466,GRIK2,Gene
1467,butein,Chemical Compound
1468,SQLE,Gene
1469,butenafine,Chemical Compound
1470,GCLM,Gene
1471,buthionine-sulfoximine,Chemical Compound
1472,butylated-hydroxytoluene,Chemical Compound
1473,butylphthalide,Chemical Compound
1474,BVT-2733,Chemical Compound
1475,BVT-948,Chemical Compound
1476,PTPN11,Gene
1477,PTPN2,Gene
1478,BW-A4C,Chemical Compound
1479,BW-B70C,Chemical Compound
1480,BW-180C,Chemical Compound
1481,BW-373U86,Chemical Compound
1482,BW-616U,Chemical Compound
1483,BW-723C86,Chemical Compound
1484,BX-795,Chemical Compound
1485,BX-912,Chemical Compound
1486,BYK-204165,Chemical Compound
1487,CCR4,Gene
1488,C-021,Chemical Compound
1489,C-1,Chemical Compound
1490,cabazitaxel,Chemical Compound
1491,TUBA1B,Gene
1492,TUBA1C,Gene
1493,TUBA3C,Gene
1494,TUBA3D,Gene
1495,TUBA3E,Gene
1496,TUBA4A,Gene
1497,TUBB1,Gene
1498,TUBB2A,Gene
1499,TUBB2B,Gene
1500,TUBB3,Gene
1501,TUBB4A,Gene
1502,TUBB6,Gene
1503,TUBB8,Gene
1504,cabergoline,Chemical Compound
1505,cabozantinib,Chemical Compound
1506,CLCA1,Gene
1507,CaCCinh-A01,Chemical Compound
1508,caffeic-acid,Chemical Compound
1509,MIF,Gene
1510,caffeic-acid-phenethyl-ester,Chemical Compound
1511,caffeine,Chemical Compound
1512,ATM,Gene
1513,ITPR2,Gene
1514,ITPR3,Gene
1515,PDE10A,Gene
1516,PDE11A,Gene
1517,PDE1A,Gene
1518,PDE1B,Gene
1519,PDE1C,Gene
1520,PDE6A,Gene
1521,PDE6B,Gene
1522,PDE6C,Gene
1523,PDE8A,Gene
1524,PDE8B,Gene
1525,PDE9A,Gene
1526,PRKDC,Gene
1527,calcifediol,Chemical Compound
1528,calcipotriol,Chemical Compound
1529,calcitriol,Chemical Compound
1530,CASR,Gene
1531,Calhex-231,Chemical Compound
1532,camicinal,Chemical Compound
1533,CaMKII-IN-1,Chemical Compound
1534,CAMK2A,Gene
1535,CAMK4,Gene
1536,MYLK,Gene
1537,PRSS1,Gene
1538,camostat-mesilate,Chemical Compound
1539,camphor-(1R),Chemical Compound
1540,camptothecin,Chemical Compound
1541,canagliflozin,Chemical Compound
1542,SLC5A2,Gene
1543,candesartan,Chemical Compound
1544,canertinib,Chemical Compound
1545,NR3C2,Gene
1546,canrenone,Chemical Compound
1547,capadenoson,Chemical Compound
1548,TYMS,Gene
1549,capecitabine,Chemical Compound
1550,capsaicin,Chemical Compound
1551,capsazepine,Chemical Compound
1552,TRPV4,Gene
1553,captopril,Chemical Compound
1554,LTA4H,Gene
1555,RRM1,Gene
1556,caracemide,Chemical Compound
1557,caramiphen,Chemical Compound
1558,carazolol,Chemical Compound
1559,carbachol,Chemical Compound
1560,carbamazepine,Chemical Compound
1561,carbendazim,Chemical Compound
1562,GJA1,Gene
1563,carbenoxolone,Chemical Compound
1564,GJA10,Gene
1565,GJA3,Gene
1566,GJA4,Gene
1567,GJA5,Gene
1568,GJA8,Gene
1569,GJA9,Gene
1570,GJB1,Gene
1571,GJB2,Gene
1572,GJB3,Gene
1573,GJB4,Gene
1574,GJB5,Gene
1575,GJB6,Gene
1576,GJB7,Gene
1577,GJC1,Gene
1578,GJC2,Gene
1579,GJC3,Gene
1580,GJD2,Gene
1581,GJD3,Gene
1582,GJD4,Gene
1583,GJE1,Gene
1584,PANX1,Gene
1585,PANX2,Gene
1586,PANX3,Gene
1587,carbetapentane,Chemical Compound
1588,carbetocin,Chemical Compound
1589,carbidopa,Chemical Compound
1590,TPO,Gene
1591,carbimazole,Chemical Compound
1592,carbinoxamine,Chemical Compound
1593,CXCL8,Gene
1594,carboxyamidotriazole,Chemical Compound
1595,carboxylosartan,Chemical Compound
1596,CTNNB1,Gene
1597,cardionogen-1,Chemical Compound
1598,carebastine,Chemical Compound
1599,carfilzomib,Chemical Compound
1600,CPS1,Gene
1601,carglumic-acid,Chemical Compound
1602,NQO2,Gene
1603,caricotamide,Chemical Compound
1604,cariporide,Chemical Compound
1605,cariprazine,Chemical Compound
1606,carmofur,Chemical Compound
1607,carmoterol,Chemical Compound
1608,carmoxirole,Chemical Compound
1609,GSR,Gene
1610,carmustine,Chemical Compound
1611,caroxazone,Chemical Compound
1612,carprofen,Chemical Compound
1613,carteolol,Chemical Compound
1614,carvedilol,Chemical Compound
1615,carzenide,Chemical Compound
1616,CA6,Gene
1617,CA9,Gene
1618,CDC42,Gene
1619,casin,Chemical Compound
1620,GAA,Gene
1621,castanospermine,Chemical Compound
1622,GBA,Gene
1623,CTSB,Gene
1624,cathepsin-inhibitor-1,Chemical Compound
1625,CTSV,Gene
1626,CAY10505,Chemical Compound
1627,CB-03-01,Chemical Compound
1628,VCP,Gene
1629,CB-5083,Chemical Compound
1630,GLS,Gene
1631,CB-839,Chemical Compound
1632,CBiPES,Chemical Compound
1633,CBS-1114,Chemical Compound
1634,CC-115,Chemical Compound
1635,CC-223,Chemical Compound
1636,CC-401,Chemical Compound
1637,RHOC,Gene
1638,CCG-1423,Chemical Compound
1639,SRF,Gene
1640,RGS4,Gene
1641,CCG-50014,Chemical Compound
1642,RGS8,Gene
1643,CCG-63802,Chemical Compound
1644,CCG-63808,Chemical Compound
1645,CCMI,Chemical Compound
1646,CCT-031374,Chemical Compound
1647,CCT018159,Chemical Compound
1648,HSP90AB1,Gene
1649,CCT129202,Chemical Compound
1650,CCT137690,Chemical Compound
1651,CC4,Chemical Compound
1652,CD-1530,Chemical Compound
1653,CD-437,Chemical Compound
1654,CDK1-5-inhibitor,Chemical Compound
1655,CDK9-IN-6,Chemical Compound
1656,CDPPB,Chemical Compound
1657,cebranopadol,Chemical Compound
1658,cediranib,Chemical Compound
1659,cefadroxil,Chemical Compound
1660,SLC22A8,Gene
1661,PON1,Gene
1662,cefazolin,Chemical Compound
1663,MPO,Gene
1664,cefdinir,Chemical Compound
1665,cefradine,Chemical Compound
1666,celecoxib,Chemical Compound
1667,celiprolol,Chemical Compound
1668,CEP-32496,Chemical Compound
1669,CEP-33779,Chemical Compound
1670,CEP-37440,Chemical Compound
1671,ceritinib,Chemical Compound
1672,INSR,Gene
1673,TSSK1B,Gene
1674,FASN,Gene
1675,cerulenin,Chemical Compound
1676,ceruletide,Chemical Compound
1677,cetaben,Chemical Compound
1678,PNLIP,Gene
1679,cetilistat,Chemical Compound
1680,cetirizine,Chemical Compound
1681,cetrorelix,Chemical Compound
1682,LHCGR,Gene
1683,cevimeline,Chemical Compound
1684,cevipabulin,Chemical Compound
1685,RAPGEF3,Gene
1686,CE3F4,Chemical Compound
1687,CFTRinh-172,Chemical Compound
1688,CF102,Chemical Compound
1689,CGH2466,Chemical Compound
1690,CGK-733,Chemical Compound
1691,CGM097,Chemical Compound
1692,CGP-12177,Chemical Compound
1693,CGP-13501,Chemical Compound
1694,CGP-20712A,Chemical Compound
1695,CGP-37157,Chemical Compound
1696,CGP-37849,Chemical Compound
1697,CGP-52411,Chemical Compound
1698,CGP-53353,Chemical Compound
1699,PRKCB,Gene
1700,CGP-54626,Chemical Compound
1701,CGP-55845,Chemical Compound
1702,CGP-57380,Chemical Compound
1703,MKNK1,Gene
1704,MKNK2,Gene
1705,SGK1,Gene
1706,CGP-60474,Chemical Compound
1707,NPY5R,Gene
1708,CGP-71683,Chemical Compound
1709,CGP-74514,Chemical Compound
1710,CGP-7930,Chemical Compound
1711,CGS-15943,Chemical Compound
1712,CGS-20625,Chemical Compound
1713,CGS-21680,Chemical Compound
1714,CGS-9896,Chemical Compound
1715,CH-5183284,Chemical Compound
1716,CHC,Chemical Compound
1717,chenodeoxycholic-acid,Chemical Compound
1718,NR1H4,Gene
1719,CHF5074,Chemical Compound
1720,chicago-sky-blue-6b,Chemical Compound
1721,chidamide,Chemical Compound
1722,CHIR-124,Chemical Compound
1723,CHIR-98014,Chemical Compound
1724,CHIR-99021,Chemical Compound
1725,CD55,Gene
1726,chloramphenicol,Chemical Compound
1727,chlorisondamine-diiodide,Chemical Compound
1728,chlormadinone-acetate,Chemical Compound
1729,chlormezanone,Chemical Compound
1730,SLC37A4,Gene
1731,chlorogenic-acid,Chemical Compound
1732,chloroprocaine,Chemical Compound
1733,CHRNA10,Gene
1734,chloropyramine,Chemical Compound
1735,chloroquine,Chemical Compound
1736,chlorothiazide,Chemical Compound
1737,chlorotrianisene,Chemical Compound
1738,chloroxine,Chemical Compound
1739,chlorproguanil,Chemical Compound
1740,chlorpromazine,Chemical Compound
1741,ORM1,Gene
1742,ORM2,Gene
1743,SMPD1,Gene
1744,TRPC5,Gene
1745,chlorpropamide,Chemical Compound
1746,chlorprothixene,Chemical Compound
1747,chlorpyrifos,Chemical Compound
1748,chlorthalidone,Chemical Compound
1749,chlorzoxazone,Chemical Compound
1750,cholecalciferol,Chemical Compound
1751,RORA,Gene
1752,cholesterol,Chemical Compound
1753,ADH1C,Gene
1754,cholic-acid,Chemical Compound
1755,COX4I1,Gene
1756,COX5A,Gene
1757,COX5B,Gene
1758,COX6A2,Gene
1759,COX6B1,Gene
1760,COX6C,Gene
1761,COX7A1,Gene
1762,COX7B,Gene
1763,COX7C,Gene
1764,COX8A,Gene
1765,FABP6,Gene
1766,FECH,Gene
1767,MT-CO1,Gene
1768,MT-CO2,Gene
1769,MT-CO3,Gene
1770,PLA2G1B,Gene
1771,choline,Chemical Compound
1772,PCYT1A,Gene
1773,PCYT1B,Gene
1774,PHOSPHO1,Gene
1775,PLD2,Gene
1776,CHPG,Chemical Compound
1777,GSG2,Gene
1778,CHR-6494,Chemical Compound
1779,chrysin,Chemical Compound
1780,chrysophanic-acid,Chemical Compound
1781,CH223191,Chemical Compound
1782,CH5132799,Chemical Compound
1783,CH55,Chemical Compound
1784,SLC6A1,Gene
1785,CI-966,Chemical Compound
1786,ACAT1,Gene
1787,CI-976,Chemical Compound
1788,cianidanol,Chemical Compound
1789,ciclesonide,Chemical Compound
1790,ciclopirox,Chemical Compound
1791,cicloprofen,Chemical Compound
1792,CID-16020046,Chemical Compound
1793,PKD1,Gene
1794,CID-2011756,Chemical Compound
1795,CID-2745687,Chemical Compound
1796,CID-5458317,Chemical Compound
1797,ciglitazone,Chemical Compound
1798,DPEP1,Gene
1799,cilastatin,Chemical Compound
1800,cilazapril,Chemical Compound
1801,cilengitide,Chemical Compound
1802,cilnidipine,Chemical Compound
1803,cilomilast,Chemical Compound
1804,cilostamide,Chemical Compound
1805,cilostazol,Chemical Compound
1806,TRPM3,Gene
1807,CIM-0216,Chemical Compound
1808,cimaterol,Chemical Compound
1809,cimetidine,Chemical Compound
1810,SLC29A4,Gene
1811,SLC47A1,Gene
1812,SLC47A2,Gene
1813,cimetropium,Chemical Compound
1814,cinacalcet,Chemical Compound
1815,cinaciguat,Chemical Compound
1816,CYSLTR1,Gene
1817,cinalukast,Chemical Compound
1818,cinanserin,Chemical Compound
1819,cinchocaine,Chemical Compound
1820,CYP2D6,Gene
1821,cinchonine,Chemical Compound
1822,cinnamaldehyde,Chemical Compound
1823,CINPA-1,Chemical Compound
1824,NR1I3,Gene
1825,cipemastat,Chemical Compound
1826,MMP3,Gene
1827,ciprofibrate,Chemical Compound
1828,ciprofloxacin,Chemical Compound
1829,ciproxifan,Chemical Compound
1830,CIQ,Chemical Compound
1831,cirazoline,Chemical Compound
1832,ACO2,Gene
1833,cis-aconitic-acid,Chemical Compound
1834,cis-ACPD,Chemical Compound
1835,GRM3,Gene
1836,GRM6,Gene
1837,GRM8,Gene
1838,"cis-exo-camphanediol-2,3",Chemical Compound
1839,cis-urocanic-acid,Chemical Compound
1840,cisapride,Chemical Compound
1841,cisatracurium,Chemical Compound
1842,cisplatin,Chemical Compound
1843,citalopram,Chemical Compound
1844,CITCO,Chemical Compound
1845,citicoline,Chemical Compound
1846,SLC1A2,Gene
1847,citric-acid,Chemical Compound
